t	0000ul_dec	0000ul_irf	0000ul_fit	0000ul_res	0250ul_dec	0250ul_irf	0250ul_fit	0250ul_res	0500ul_dec	0500ul_irf	0500ul_fit	0500ul_res	0750ul_dec	0750ul_irf	0750ul_fit	0750ul_res	1000ul_dec	1000ul_irf	1000ul_fit	1000ul_res
169.438	29	2	39.0874	1.78633	28	2	32.2217	0.8075	23	2	27.4196	0.89391	23	1.90987	23.5304	0.10207	9	1.96396	17.6587	2.13523
169.492	30	1	38.8965	1.56189	28	1	32.0161	0.75598	26	1	27.2034	0.23961	28	0.69696	23.2586	-0.9441	11	0.84877	17.3783	1.58361
169.547	19	0	38.6506	3.40927	23	0	31.756	1.63855	25	0	26.9331	0.37992	25	0.11516	23.0455	-0.38249	13	0.04186	17.1053	1.03352
169.602	42	1	38.6768	-0.5756	23	1	31.8038	1.65721	34	1	26.9944	-1.3828	26	1.06659	23.1075	-0.56367	23	1.04642	17.2013	-1.48085
169.657	35	1	38.5951	0.62794	27	1	31.7257	0.88607	30	1	26.9179	-0.59561	28	1.12514	23.0446	-0.95367	14	1.05107	17.1268	0.79564
169.712	29	2	38.6771	1.69027	37	2	31.8291	-0.94408	24	2	27.0345	0.58519	19	2.13686	23.1763	0.80208	17	2.07728	17.2867	0.06865
169.767	40	2	38.6511	-0.23521	33	2	31.8062	-0.21557	25	2	27.013	0.38581	36	1.80741	23.0964	-2.4782	14	1.90979	17.2325	0.76666
169.822	37	1	38.4618	0.24748	23	1	31.6024	1.53138	22	1	26.7988	0.91601	27	0.9295	22.8884	-0.79954	17	0.95557	16.9891	-0.00256
169.877	34	1	38.3808	0.76389	34	1	31.5251	-0.43375	32	1	26.7231	-1.0371	31	0.99459	22.8203	-1.55824	21	0.99795	16.9196	-0.97697
169.931	29	2	38.4636	1.66144	42	2	31.6293	-1.8145	24	2	26.8406	0.56687	24	2.82012	23.1087	-0.17368	27	2.38364	17.1601	-2.36346
169.986	31	5	38.9286	1.38721	34	5	32.1506	-0.32468	29	5	27.3983	-0.32034	28	4.30256	23.431	-0.8775	14	4.72405	17.6981	0.87983
170.041	37	0	38.2516	0.22242	31	0	31.387	0.0683	27	0	26.5767	-0.08391	19	0	22.6778	0.72282	15	0	16.7539	0.41087
170.096	24	3	38.606	2.61397	32	3	31.7986	-0.03517	20	3	27.0253	1.38971	36	3.69342	23.2843	-2.48316	18	3.37693	17.3926	-0.14017
170.151	31	4	38.7993	1.37874	28	4	32.0124	0.7093	23	4	27.2517	0.85034	17	3.46276	23.3124	1.26813	13	3.75641	17.5386	1.05362
170.206	31	1	38.394	1.28931	35	1	31.5563	-0.62186	23	1	26.7613	0.74565	26	0.83155	22.8466	-0.64072	20	0.88442	16.9624	-0.71818
170.261	31	1	38.3134	1.25423	30	1	31.4792	0.27158	29	1	26.6858	-0.46386	25	0.73906	22.7416	-0.45678	19	0.89192	16.881	-0.49192
170.316	33	0	38.0695	0.88248	29	0	31.2213	0.41092	23	0	26.418	0.68821	30	0.54022	22.6106	-1.47788	22	0.22389	16.6462	-1.22113
170.37	41	4	38.5879	-0.40901	27	4	31.8147	0.88397	27	4	27.0601	0.01164	18	4.42807	23.2873	1.0894	19	4.25352	17.448	-0.35296
170.425	37	4	38.6736	0.28156	30	4	31.9027	0.34611	28	4	27.1488	-0.16348	19	3.68904	23.2555	0.86073	21	3.84684	17.4652	-0.79041
170.48	41	2	38.4322	-0.43131	25	2	31.6282	1.2238	24	2	26.8516	0.53889	30	1.39572	22.8706	-1.43548	20	1.70092	17.0608	-0.66464
170.535	28	1	38.2436	1.72874	27	1	31.425	0.81242	25	1	26.6381	0.31206	24	2.07867	22.9529	-0.20942	21	1.47913	16.974	-0.89529
170.59	40	6	38.9805	-0.16991	36	6	32.254	-0.69164	38	6	27.5271	-1.99913	23	5.27358	23.5767	0.11798	19	5.74557	17.9008	-0.24928
170.645	36	0	38.1957	0.37412	33	0	31.3644	-0.3049	27	0	26.5674	-0.08309	25	0.075	22.6987	-0.47529	19	0	16.7813	-0.50606
170.7	32	4	38.7137	1.15707	27	4	31.9571	0.92052	31	4	27.2087	-0.7237	28	4.3064	23.417	-0.92695	16	4.221	17.6127	0.3755
170.754	28	3	38.6354	1.86082	33	3	31.8634	-0.20986	25	3	27.1039	0.40079	28	2.95538	23.255	-0.97082	25	2.94338	17.4275	-1.74751
170.809	41	4	38.8287	-0.37177	26	4	32.0769	1.11362	22	4	27.3299	1.01946	20	4.07978	23.5125	0.72201	15	4.06071	17.7165	0.64834
170.864	27	3	38.7501	2.02175	22	3	31.9827	1.86449	24	3	27.2245	0.64348	14	2.46861	23.2849	1.9176	17	2.74066	17.5115	0.12446
170.919	30	1	38.4527	1.47142	32	1	31.6524	-0.06569	31	1	26.8717	-0.84268	28	1.15788	23.0269	-1.02954	14	1.04714	17.1454	0.77047
170.974	32	3	38.6986	1.15258	28	3	31.9372	0.75307	25	3	27.1813	0.45157	25	3.33986	23.3948	-0.3323	23	3.18577	17.5592	-1.33272
171.029	41	4	38.8916	-0.35525	31	4	32.1504	0.22003	23	4	27.4069	0.90165	22	4.16267	23.613	0.32625	10	4.07979	17.8103	1.9594
171.084	37	4	38.9763	0.34116	26	4	32.237	1.21798	18	4	27.4939	1.87397	21	3.48144	23.5758	0.51981	13	3.76406	17.8352	1.19641
171.139	29	2	38.7337	1.65318	27	2	31.961	0.97085	17	2	27.195	2.01671	24	2.52755	23.4453	-0.10855	17	2.21096	17.5586	0.13593
171.193	39	5	39.1977	0.03331	21	5	32.4809	2.28102	25	5	27.7508	0.54774	28	4.50435	23.8479	-0.81781	16	4.82909	18.1467	0.50756
171.248	41	0	38.5198	-0.41401	33	0	31.7159	-0.25346	30	0	26.9276	-0.61862	38	0	23.0633	-2.8805	18	0	17.1811	-0.19544
171.303	26	0	38.383	2.09978	16	0	31.5828	3.13051	38	0	26.7962	-2.26094	21	0.50348	23.0289	0.38729	19	0.24788	17.1012	-0.44347
171.358	37	2	38.5735	0.27254	21	2	31.8125	2.17217	23	2	27.051	0.81382	28	1.98878	23.22	-0.89625	22	2.01768	17.3842	-1.05893
171.413	35	1	38.3844	0.5862	25	1	31.6086	1.33363	28	1	26.8366	-0.23064	25	0.81338	22.9621	-0.3859	23	0.89539	17.1075	-1.344
171.468	38	1	38.3038	0.0521	31	1	31.5313	0.10557	20	1	26.7608	1.34324	35	1.28569	22.9685	-2.32025	20	1.13177	17.0779	-0.65522
171.523	31	3	38.5503	1.30557	23	3	31.8166	1.74785	22	3	27.0709	1.0351	27	3.45987	23.3425	-0.72668	17	3.23453	17.489	0.10995
171.578	24	4	38.7438	2.4882	26	4	32.0303	1.16052	20	4	27.2971	1.52895	30	3.53083	23.4173	-1.29098	19	3.79711	17.6677	-0.29466
171.632	29	1	38.3386	1.57353	25	1	31.5741	1.24238	23	1	26.8063	0.78426	19	0.80881	22.9365	0.76874	19	0.86602	17.0793	-0.43433
171.687	45	3	38.585	-1.07583	28	3	31.8591	0.72077	24	3	27.1162	0.65135	19	4.18656	23.5245	0.87434	22	3.57469	17.6133	-0.99766
171.742	36	7	39.2687	0.54903	34	7	32.616	-0.259	18	7	27.9204	2.0297	24	6.1545	24.0195	0.00386	17	6.66812	18.3895	0.31784
171.797	41	1	38.5384	-0.41282	30	1	31.7801	0.3312	27	1	27.014	0.00286	27	0.98808	23.1956	-0.76088	25	0.89803	17.3145	-1.72333
171.852	38	4	38.9475	0.15743	30	4	32.2454	0.41938	30	4	27.5156	-0.5025	30	4.06118	23.7313	-1.25654	14	4.09576	17.9603	0.90068
171.907	38	2	38.7051	0.11788	31	2	31.9694	0.18002	22	2	27.2166	1.01442	30	1.82321	23.3759	-1.31034	21	1.87595	17.5497	-0.80338
171.962	37	2	38.679	0.28335	30	2	31.946	0.36346	29	2	27.1941	-0.34472	24	1.65398	23.309	-0.13436	18	1.85646	17.5154	-0.11492
172.016	32	0	38.3261	1.09754	26	0	31.5604	1.05927	22	0	26.7862	0.89221	22	0.17688	22.971	0.18962	24	0.04521	17.0707	-1.62823
172.071	30	3	38.6802	1.52916	24	3	31.9713	1.53724	25	3	27.2338	0.41721	29	3.77684	23.5672	-1.06546	14	3.39946	17.7043	0.89842
172.126	25	5	39.0367	2.52107	28	5	32.3655	0.85432	41	5	27.6519	-2.51259	25	4.52771	23.795	-0.23942	11	4.80365	18.0834	1.67475
172.181	39	2	38.6862	-0.05719	25	2	31.9632	1.35408	33	2	27.2146	-1.09117	27	1.99975	23.4077	-0.71371	16	1.95502	17.5695	0.37577
172.236	19	3	38.8236	3.63955	24	3	32.1209	1.56935	30	3	27.385	-0.50223	22	2.69728	23.5243	0.30219	20	2.88929	17.7577	-0.53686
172.291	32	1	38.5259	1.20039	24	1	31.7901	1.47218	26	1	27.0314	0.19728	25	1.31514	23.2636	-0.33837	15	1.10582	17.3779	0.59242
172.346	27	4	38.935	2.19123	23	4	32.2554	1.71868	26	4	27.5329	0.28912	24	4.17016	23.7739	-0.04443	22	4.12843	17.9953	-0.98094
172.401	30	3	38.856	1.58775	34	3	32.1604	-0.33838	21	3	27.4265	1.27126	30	2.75621	23.5895	-1.22866	17	2.86445	17.8048	0.19209
172.455	33	2	38.7216	1.02397	33	2	32.0104	-0.18034	20	2	27.2655	1.46951	25	1.605	23.378	-0.31346	18	1.81378	17.5906	-0.09864
172.51	31	1	38.532	1.30676	37	1	31.8057	-0.9263	24	1	27.05	0.62549	30	1.64892	23.3413	-1.29215	12	1.27935	17.4347	1.33122
172.565	31	5	39.1045	1.40141	33	5	32.452	-0.09842	32	5	27.7442	-0.88103	25	5.12544	23.9946	-0.19469	19	5.11908	18.2486	-0.18224
172.62	38	3	38.9172	0.15834	33	3	32.2305	-0.13698	18	3	27.4993	1.91697	37	2.4164	23.6041	-2.54169	19	2.69468	17.8488	-0.2783
172.675	40	1	38.6192	-0.23681	30	1	31.8992	0.33929	23	1	27.1451	0.82355	23	0.82496	23.285	0.05463	13	0.90421	17.4553	1.06332
172.73	37	1	38.5377	0.26117	36	1	31.8207	-0.76022	24	1	27.0678	0.60555	20	1.32374	23.2954	0.62402	15	1.14847	17.4252	0.5664
172.785	34	3	38.7833	0.80219	20	3	32.1047	2.25645	22	3	27.3764	1.06585	26	3.29606	23.6293	-0.46198	18	3.15891	17.8134	-0.0427
172.84	28	4	38.976	1.84362	28	4	32.3172	0.82077	37	4	27.6011	-1.91854	34	4.17202	23.8543	-1.96882	23	4.08588	18.0684	-1.13139
172.894	34	4	39.0603	0.85808	32	4	32.4031	0.07558	28	4	27.6871	-0.06243	25	3.48786	23.8156	-0.23636	21	3.76656	18.0908	-0.65975
172.949	39	2	38.8175	-0.03161	23	2	32.1264	1.70126	23	2	27.3873	0.88536	31	2.48024	23.6733	-1.4819	25	2.19032	17.807	-1.59955
173.004	39	5	39.2812	0.04912	24	5	32.6456	1.63712	22	5	27.9422	1.21015	16	4.70951	24.1224	1.62809	19	4.92273	18.4181	-0.12905
173.059	30	1	38.7664	1.51587	23	1	32.0611	1.70229	19	1	27.3108	1.63689	27	0.36657	23.3802	-0.72883	18	0.64307	17.5814	-0.09208
173.114	32	1	38.6844	1.15586	40	1	31.982	-1.50929	28	1	27.2327	-0.15809	24	1.9042	23.572	-0.08925	23	1.42497	17.658	-1.2046
173.169	27	5	39.2564	2.11934	33	5	32.6275	-0.07039	18	5	27.926	2.04516	17	4.80861	24.124	1.48905	20	4.96604	18.4103	-0.35846
173.224	32	2	38.9051	1.20406	28	2	32.2242	0.8047	20	2	27.4874	1.55004	24	1.70135	23.6349	-0.07968	16	1.81087	17.8332	0.42558
173.278	40	2	38.8783	-0.19693	24	2	32.1997	1.55578	37	2	27.4636	-1.92012	24	1.91397	23.636	-0.07801	21	1.97648	17.8352	-0.73033
173.333	28	1	38.6881	1.86056	27	1	31.9942	0.93277	17	1	27.2472	2.0449	19	0.94687	23.413	0.94564	14	0.95674	17.5759	0.81798
173.388	34	2	38.7698	0.82342	30	2	32.0964	0.40098	28	2	27.3622	-0.12756	24	2.55248	23.6513	-0.07398	21	2.26767	17.7918	-0.74478
173.443	34	4	39.0703	0.86532	19	4	32.4346	2.61251	21	4	27.7245	1.32445	14	3.72982	23.894	2.07815	15	3.90123	18.1563	0.73055
173.498	35	2	38.8274	0.6511	26	2	32.1578	1.19746	34	2	27.4245	-1.25772	23	2.10423	23.6413	0.13571	21	2.01439	17.8089	-0.7364
173.553	35	3	38.9643	0.67548	31	3	32.3147	0.25147	23	3	27.5938	0.90478	27	2.55727	23.7135	-0.68694	21	2.82421	17.9703	-0.69711
173.608	37	0	38.5027	0.25441	28	0	31.8019	0.72427	27	0	27.0464	0.00864	28	0.0587	23.2202	-0.97341	18	0	17.3471	-0.146
173.663	34	2	38.6928	0.78578	25	2	32.0306	1.33397	25	2	27.2999	0.42708	21	2.14394	23.5049	0.51857	21	2.10672	17.6907	-0.75481
173.717	34	1	38.5033	0.75523	28	1	31.8259	0.70774	34	1	27.0843	-1.28668	21	0.62953	23.1863	0.44836	17	0.80834	17.3765	0.08637
173.772	39	0	38.2588	-0.12469	32	0	31.5666	-0.07943	23	0	26.8146	0.72668	29	0.15021	22.9903	-1.27805	22	0.06051	17.1146	-1.10475
173.827	32	1	38.2863	1.04772	29	1	31.6152	0.48286	45	1	26.8765	-3.48071	30	0.9908	23.0324	-1.49306	24	1.01071	17.1992	-1.5602
173.882	41	1	38.206	-0.47227	32	1	31.5379	-0.08485	29	1	26.8005	-0.419	17	1.40165	23.0361	1.32422	14	1.17659	17.1595	0.70846
173.937	33	3	38.4528	0.92761	32	3	31.8231	-0.03304	20	3	27.1104	1.35182	18	2.7946	23.26	1.15704	13	2.93692	17.4943	1.00776
173.992	33	1	38.1565	0.87438	31	1	31.4935	0.0927	22	1	26.7582	0.93516	8	0.99594	22.923	3.32766	26	0.96272	17.0757	-1.96837
174.047	41	2	38.24	-0.47179	27	2	31.5977	0.86546	19	2	26.8756	1.54452	24	1.94162	23.0348	-0.22274	16	1.99721	17.2327	0.27412
174.102	28	1	38.0521	1.68317	31	1	31.3948	0.07505	31	1	26.662	-0.88962	19	1.02958	22.828	0.90226	26	0.99244	16.9828	-2.02759
174.156	30	2	38.1361	1.37964	16	2	31.4995	2.95266	26	2	26.7799	0.15919	20	2.15607	22.9784	0.68131	21	2.09003	17.1568	-0.86908
174.211	36	2	38.112	0.35643	25	2	31.478	1.23656	18	2	26.7595	1.80058	16	1.82946	22.9014	1.52633	23	1.919	17.1035	-1.27997
174.266	34	1	37.9246	0.65817	31	1	31.2756	0.0526	24	1	26.5466	0.51274	17	0.82063	22.6695	1.19084	19	0.90517	16.848	-0.48526
174.321	45	1	37.8456	-1.21318	24	1	31.1997	1.36879	25	1	26.4722	0.28569	23	1.40941	22.7014	-0.06212	20	1.18735	16.8315	-0.7165
174.376	33	3	38.0937	0.86373	31	3	31.4864	0.09322	31	3	26.7837	-0.8081	27	2.94174	22.9555	-0.8353	12	3.00044	17.1816	1.19575
174.431	36	2	37.962	0.33111	31	2	31.3392	0.06288	17	2	26.6258	1.82637	30	2.11164	22.8226	-1.44189	28	2.02689	16.998	-2.56177
174.486	37	4	38.2653	0.21355	31	4	31.6807	0.12359	31	4	26.9918	-0.74718	28	4.53971	23.2955	-0.9409	12	4.27801	17.4959	1.28357
174.54	34	5	38.5156	0.75966	29	5	31.9503	0.53667	36	5	27.2735	-1.6143	28	4.37752	23.3855	-0.89545	15	4.72707	17.7097	0.65085
174.595	28	1	38.0035	1.71558	27	1	31.3687	0.79177	37	1	26.6453	-1.8905	22	0.62661	22.7473	0.14382	19	0.77613	16.9423	-0.50403
174.65	33	1	37.9242	0.84867	33	1	31.2924	-0.31468	31	1	26.5705	-0.82097	32	1.20954	22.7664	-1.79181	18	1.10829	16.929	-0.26235
174.705	36	2	38.0086	0.34848	36	2	31.3976	-0.86465	27	2	26.6887	-0.0561	18	2.2552	22.9113	0.96114	22	2.12453	17.0914	-1.25354
174.76	36	3	38.1484	0.37847	30	3	31.5577	0.29916	28	3	26.8616	-0.20822	31	2.95366	23.0456	-1.5667	10	2.9916	17.278	1.84532
174.815	33	2	38.0165	0.88071	26	2	31.4103	1.04121	32	2	26.7034	-0.99118	27	1.71418	22.8309	-0.804	14	1.85207	17.0552	0.76117
174.87	30	2	37.9929	1.37077	22	2	31.3892	1.79956	23	2	26.6835	0.70029	23	2.72564	22.9974	-4.9E-4	12	2.33211	17.1377	1.27125
174.925	32	5	38.4595	1.10962	21	5	31.9115	2.10425	32	5	27.2418	-0.89921	26	4.46326	23.366	-0.51657	16	4.79947	17.7018	0.41685
174.979	28	1	37.9477	1.68413	20	1	31.3301	2.24125	23	1	26.6138	0.68567	25	1.09331	22.8091	-0.42427	14	0.974	16.9674	0.72686
175.034	36	4	38.3588	0.39935	28	4	31.7972	0.7561	24	4	27.1173	0.59748	38	4.31249	23.3822	-2.86678	20	4.20063	17.627	-0.57367
175.089	42	3	38.2819	-0.62649	29	3	31.7042	0.53262	29	3	27.013	-0.38886	28	2.35238	23.0989	-0.95914	21	2.67803	17.3845	-0.84696
175.144	32	1	37.9861	1.00705	30	1	31.3751	0.27025	34	1	26.6612	-1.41527	18	1.39292	22.9056	0.94997	21	1.15565	17.055	-0.90505
175.199	45	4	38.3971	-1.11432	24	4	31.8421	1.5282	25	4	27.1645	0.42004	24	4.20393	23.4137	-0.11426	22	4.14037	17.6692	-0.98494
175.254	36	3	38.3201	0.38199	27	3	31.7489	0.89042	23	3	27.06	0.77974	25	2.54336	23.1839	-0.35169	14	2.76686	17.457	0.77734
175.309	36	2	38.1876	0.36182	31	2	31.6007	0.11154	22	2	26.9007	0.93929	28	2.45462	23.1753	-0.95232	24	2.19618	17.3496	-1.51686
175.364	31	5	38.6536	1.27363	23	5	32.1221	1.69718	30	5	27.458	-0.48523	28	5.25415	23.7401	-0.85199	19	5.16043	18.0177	-0.22405
175.418	30	4	38.6313	1.41897	25	4	32.0831	1.32036	29	4	27.4072	-0.31372	23	3.26478	23.5025	0.09983	19	3.64411	17.8297	-0.26927
175.473	44	1	38.2265	-0.96077	39	1	31.6266	-1.33389	28	1	26.9159	-0.21681	28	1.09836	23.1173	-0.97655	18	1.00919	17.2988	-0.15993
175.528	33	3	38.4732	0.92368	33	3	31.9115	-0.19837	25	3	27.2252	0.44505	29	3.31451	23.4881	-1.09751	15	3.1804	17.7166	0.60914
175.583	38	3	38.5037	0.08473	28	3	31.9437	0.72678	31	3	27.258	-0.74511	22	2.62551	23.4017	0.27787	21	2.82267	17.68	-0.76166
175.638	40	1	38.2071	-0.29387	29	1	31.6136	0.46941	19	1	26.905	1.62493	21	0.77544	23.044	0.40345	18	0.87293	17.259	-0.17255
175.693	37	1	38.1271	0.18392	40	1	31.5363	-1.52013	18	1	26.8289	1.85445	21	1.30472	23.0591	0.40126	25	1.1446	17.2349	-1.84166
175.748	27	2	38.2108	1.86558	23	2	31.6404	1.61066	23	2	26.9459	0.83497	27	1.70166	23.0778	-0.75953	20	1.87566	17.3319	-0.62695
175.802	38	1	38.023	0.00379	25	1	31.4372	1.20229	24	1	26.732	0.57811	30	1.70462	23.0402	-1.37674	16	1.29974	17.1721	0.27293
175.857	48	5	38.5973	-1.58433	37	5	32.0851	-0.9162	16	5	27.4277	2.4488	30	4.78434	23.619	-1.2461	14	4.96438	17.9492	0.91407
175.912	33	1	38.0849	0.86641	25	1	31.5029	1.22169	20	1	26.7989	1.44587	29	0.23163	22.8421	-1.18999	13	0.57982	17.0948	0.96218
175.967	31	0	37.8419	1.17917	19	0	31.2449	2.32331	25	0	26.5305	0.32147	31	0.61657	22.7984	-1.55926	21	0.28261	16.9248	-0.96956
176.022	38	3	38.1977	0.03337	32	3	31.6571	-0.06417	25	3	26.9793	0.40975	19	2.91011	23.1592	0.78601	18	3.00073	17.428	-0.13738
176.077	25	1	37.9023	2.21273	29	1	31.3282	0.43826	26	1	26.6277	0.12995	28	0.79901	22.7669	-0.97363	23	0.87145	16.9783	-1.44636
176.132	33	1	37.8234	0.85415	25	1	31.2521	1.18389	22	1	26.553	0.9251	26	0.91785	22.7028	-0.62435	13	0.97146	16.9172	0.90665
176.187	30	1	37.7447	1.37627	35	1	31.1763	-0.72695	23	1	26.4786	0.69112	29	1.55361	22.7494	-1.20792	21	1.24573	16.9021	-0.92404
176.241	40	4	38.1566	-0.32588	30	4	31.6441	0.30299	29	4	26.9828	-0.40435	30	3.96373	23.1872	-1.32205	17	4.02764	17.4765	0.10932
176.296	28	2	37.9169	1.77795	22	2	31.3706	1.7269	24	2	26.6863	0.53372	38	1.65255	22.8148	-2.90453	16	1.80396	17.0649	0.24946
176.351	29	2	37.8936	1.59734	34	2	31.3497	-0.49027	24	2	26.6665	0.52519	21	2.49849	22.9447	0.37196	26	2.23481	17.1332	-2.12295
176.406	31	4	38.1972	1.28805	23	4	31.6911	1.6047	30	4	27.0322	-0.57834	19	3.74696	23.2027	0.79266	22	3.91128	17.5109	-1.05485
176.461	34	2	37.9574	0.68431	35	2	31.4174	-0.66912	21	2	26.7355	1.10837	29	2.08967	22.9487	-1.15744	15	2.00708	17.1652	0.52007
176.516	30	3	38.0974	1.4216	32	3	31.5774	-0.07877	29	3	26.9082	-0.4147	26	2.59837	23.0353	-0.5741	11	2.8434	17.3373	1.51732
176.571	24	0	37.6389	2.38631	27	0	31.0678	0.75536	30	0	26.3642	-0.72236	28	0	22.5284	-1.10921	16	0	16.7159	0.1677
176.626	35	2	37.832	0.49382	26	2	31.2995	0.97664	27	2	26.621	-0.0758	33	2.73424	22.9437	-2.01126	19	2.36929	17.1245	-0.4534
176.68	50	5	38.2993	-2.05069	29	5	31.8222	0.51719	27	5	27.1797	0.03618	22	5.23421	23.4658	0.29381	14	5.13951	17.7601	0.94332
176.735	31	4	38.2782	1.28218	31	4	31.7845	0.14376	17	4	27.1302	2.0171	24	3.07558	23.1948	-0.16399	18	3.56231	17.5591	-0.11022
176.79	30	0	37.7113	1.3492	24	0	31.1482	1.29788	23	0	26.4476	0.69105	17	0.19566	22.6577	1.15488	23	0.0352	16.8216	-1.52875
176.845	31	3	38.0676	1.23448	38	3	31.5607	-1.1586	21	3	26.8967	1.21211	27	3.25728	23.149	-0.79346	16	3.17288	17.4071	0.34467
176.9	28	2	37.9361	1.74141	26	2	31.4133	0.96537	27	2	26.7383	-0.05317	18	1.52723	22.8529	1.02434	11	1.7573	17.1308	1.48693
176.955	31	1	37.7493	1.23683	35	1	31.2112	-0.67686	26	1	26.5255	0.10557	22	1.46579	22.7938	0.16632	16	1.20191	16.9705	0.23235
177.01	34	4	38.1611	0.75141	37	4	31.6789	-0.9557	26	4	27.0295	0.20364	25	4.22561	23.2963	-0.34776	14	4.14706	17.579	0.84358
177.064	25	3	38.0849	2.33758	32	3	31.5863	-0.07404	19	3	26.9255	1.5851	24	2.37576	23.0306	-0.18932	19	2.69285	17.3494	-0.40032
177.119	33	1	37.7898	0.8572	31	1	31.2577	0.04739	32	1	26.5741	-1.08277	23	1.38955	22.8337	-0.0329	22	1.15391	17.0172	-1.18177
177.174	25	4	38.2015	2.33372	28	4	31.7252	0.68012	32	4	27.0779	-0.98661	25	4.21386	23.3446	-0.32746	18	4.14628	17.6334	-0.0846
177.229	39	3	38.1251	-0.15359	28	3	31.6324	0.6669	24	3	26.9737	0.58571	35	2.53713	23.1125	-2.32637	23	2.76362	17.4197	-1.28397
177.284	36	2	37.9933	0.35176	26	2	31.4847	1.02838	18	2	26.8149	1.75908	37	2.46964	23.1083	-2.73023	14	2.20323	17.3147	0.75171
177.339	30	5	38.46	1.46046	23	5	32.0066	1.71924	22	5	27.3727	1.06279	21	5.20033	23.6605	0.51956	23	5.13548	17.9762	-1.14255
177.394	35	4	38.4384	0.59556	30	4	31.9681	0.37493	25	4	27.3223	0.46038	18	3.47306	23.4728	1.07102	20	3.73787	17.8143	-0.50892
177.449	35	2	38.1978	0.54752	32	2	31.6933	-0.05785	34	2	27.0242	-1.40141	27	2.01944	23.2424	-0.72615	17	1.98703	17.4911	0.11648
177.503	31	3	38.3369	1.27934	26	3	31.8521	1.10375	20	3	27.1954	1.42645	23	3.17716	23.4532	0.08812	19	3.09999	17.7227	-0.30583
177.558	38	3	38.3678	0.06467	23	3	31.8845	1.6757	23	3	27.2282	0.8205	27	2.76486	23.4145	-0.71082	18	2.88627	17.7142	-0.0682
177.613	31	3	38.3985	1.29228	32	3	31.9169	-0.01549	31	3	27.2609	-0.73018	22	3.81352	23.645	0.32123	14	3.36669	17.8521	0.95314
177.668	32	7	39.0829	1.23297	33	7	32.6735	-0.06018	26	7	28.0644	0.4066	31	6.75691	24.3133	-1.27126	12	6.94916	18.7259	1.69328
177.723	28	3	38.6801	1.87182	28	3	32.1996	0.77394	30	3	27.5427	-0.48929	32	2.27883	23.6598	-1.60507	20	2.60665	17.991	-0.49542
177.778	31	1	38.383	1.29395	26	1	31.8684	1.07541	28	1	27.1884	-0.15783	28	0.75975	23.3471	-0.89546	15	0.88323	17.6065	0.63011
177.833	34	0	38.1389	0.7381	29	0	31.6089	0.47899	19	0	26.9182	1.54302	28	0.01016	23.1035	-0.95218	12	0	17.3163	1.28939
177.888	37	1	38.1668	0.21033	36	1	31.6573	-0.80487	21	1	26.9795	1.19857	31	1.4316	23.2532	-1.48782	15	1.21009	17.4552	0.59939
177.942	31	3	38.4138	1.31287	32	3	31.9421	-0.01099	29	3	27.2886	-0.34459	21	3.15943	23.5445	0.49796	23	3.09521	17.8181	-1.24466
177.997	31	3	38.4444	1.2981	29	3	31.9742	0.55229	31	3	27.321	-0.74582	23	2.90031	23.5349	0.10468	25	2.95092	17.8245	-1.7235
178.052	28	2	38.3115	1.786	22	2	31.825	1.83503	22	2	27.1604	1.04375	22	1.51289	23.2847	0.2493	17	1.76852	17.5851	0.14332
178.107	25	0	37.9599	2.23728	27	0	31.4399	0.83576	18	0	26.7527	1.73899	28	0.16512	22.9647	-0.9939	12	0.04853	17.1555	1.24633
178.162	42	2	38.1519	-0.66429	21	2	31.6702	2.04927	24	2	27.0077	0.59368	22	2.25862	23.2586	0.25457	17	2.15137	17.5026	0.11921
178.217	37	2	38.1278	0.19502	39	2	31.6481	-1.4237	27	2	26.9863	-0.0027	32	1.7684	23.1531	-1.76939	20	1.88698	17.4289	-0.61363
178.272	35	1	37.9403	0.50019	23	1	31.4449	1.60875	29	1	26.7722	-0.44655	32	0.96378	22.9571	-1.82901	9	0.97271	17.1917	1.98032
178.326	36	1	37.8612	0.31511	25	1	31.3683	1.19639	27	1	26.6968	-0.05985	20	0.8885	22.8625	0.56747	16	0.95118	17.107	0.26675
178.381	37	1	37.7824	0.1331	26	1	31.292	0.99031	24	1	26.6217	0.51197	20	1.49548	22.9007	0.57255	21	1.22097	17.0883	-0.93657
178.436	30	4	38.1942	1.41928	28	4	31.7594	0.70626	29	4	27.1252	-0.37086	26	4.25003	23.4033	-0.50181	21	4.15533	17.6946	-0.79394
178.491	41	4	38.2813	-0.48743	37	4	31.8476	-0.97761	24	4	27.2135	0.63431	18	3.99452	23.4575	1.06801	21	3.98687	17.7584	-0.79139
178.546	31	4	38.368	1.31395	29	4	31.9354	0.55364	29	4	27.3014	-0.336	31	3.76388	23.5017	-1.4865	18	3.89619	17.8297	-0.04077
178.601	22	3	38.291	2.87987	29	3	31.8418	0.54136	23	3	27.1962	0.84489	30	3.25397	23.4767	-1.27933	14	3.10137	17.7342	0.8592
178.656	31	4	38.4855	1.33255	19	4	32.0554	2.48206	18	4	27.4218	1.89705	32	3.41223	23.5565	-1.6385	16	3.75232	17.9234	0.44786
178.711	17	1	38.0813	3.77954	34	1	31.5991	-0.4583	28	1	26.9305	-0.22037	26	1.50509	23.2313	-0.53954	15	1.18036	17.4126	0.56864
