t	chcl3dec	irf	chcl3fit	chcl3res	etohdec	etohfit	etohres	h2odec	h2ofit	h2ores	iprohdec	iprohfit	iprohres
63.9781	23	3.43714	21.0593	-0.40965	16	18.8618	0.701	10	9.84425	-0.05129	24	20.8972	-0.68437
64.0329	24	3.37407	20.9246	-0.64596	13	18.7593	1.42023	7	9.79014	0.8974	19	20.8345	0.4125
64.0878	31	0.81659	20.5105	-2.22517	25	18.4757	-1.60889	12	9.70116	-0.76159	25	20.5615	-1.00946
64.1427	16	3.10956	20.5013	0.94547	16	18.3413	0.57351	7	9.4236	0.83402	24	20.2701	-0.81394
64.1975	27	4.74516	20.5463	-1.34568	17	18.347	0.3267	7	9.42338	0.83394	18	20.3725	0.51499
64.2524	17	4.65981	20.4896	0.72763	11	18.2904	1.72907	12	9.46132	-0.88535	17	20.2512	0.70948
64.3073	21	6.74059	20.6704	-0.06889	14	18.3959	1.04915	8	9.51453	0.53922	21	20.3432	-0.14295
64.3621	24	3.75281	20.3989	-0.77364	21	18.3008	-0.65252	5	9.70924	1.75233	23	20.3672	-0.59201
64.417	24	5.87317	20.5352	-0.73135	20	18.3045	-0.40856	8	9.5982	0.59017	20	20.1238	0.02808
64.4719	23	5.37953	20.4957	-0.53392	23	18.3641	-1.13179	8	9.79672	0.65851	22	20.429	-0.35526
64.5268	23	2.23373	20.1337	-0.61265	11	18.1211	1.70497	4	9.7842	2.18622	20	20.0291	0.00653
64.5816	20	4.56056	20.2127	0.0449	21	18.1117	-0.68289	6	9.63724	1.3971	13	20.0129	1.59495
64.6365	23	6.52403	20.3791	-0.55597	17	18.1861	0.29053	8	9.68591	0.60888	21	20.0195	-0.21745
64.6914	23	4.59333	20.2179	-0.59923	13	18.1698	1.30612	8	9.885	0.6759	19	20.1707	0.26474
64.7462	16	1.97766	19.8756	0.85713	17	17.9327	0.23648	8	9.81707	0.62945	20	19.8081	-0.04416
64.8011	26	3.12104	19.8123	-1.40323	18	17.8342	-0.04132	6	9.64482	1.20021	16	19.7062	0.86297
64.856	22	3.53818	19.7326	-0.5113	10	17.7371	1.96172	13	9.5751	-1.08911	32	19.5727	-2.88497
64.9108	18	3.60124	19.6376	0.3768	11	17.6613	1.70114	9	9.54396	0.17201	13	19.5302	1.52976
64.9657	13	3.05685	19.4799	1.51339	22	17.5309	-1.14548	13	9.48848	-1.11044	16	19.3661	0.80084
65.0206	14	5.54636	19.6327	1.29984	16	17.5688	0.40506	12	9.41374	-0.81334	16	19.3267	0.78412
65.0755	22	4.13272	19.4861	-0.5981	16	17.5337	0.40667	12	9.55852	-0.73988	14	19.4328	1.28449
65.1303	16	1.79775	19.1606	0.75432	15	17.3056	0.59975	9	9.4873	0.1492	18	19.1146	0.2758
65.1852	18	4.42629	19.2637	0.30066	12	17.2888	1.33148	8	9.31185	0.39755	14	19.0234	1.21046
65.2401	20	4.24708	19.1982	-0.18614	15	17.2591	0.57483	9	9.38291	0.11848	23	19.0783	-0.94196
65.2949	16	5.71038	19.3068	0.75423	11	17.2857	1.53968	13	9.36903	-1.11175	15	18.9768	0.98068
65.3498	21	5.53638	19.3124	-0.39177	15	17.3497	0.57556	11	9.52858	-0.46022	18	19.1773	0.28646
65.4047	19	1.6441	18.8938	-0.0248	20	17.1139	-0.68237	11	9.56738	-0.44329	21	18.9188	-0.51497
65.4595	21	3.63724	18.9216	-0.48837	19	17.0398	-0.4606	9	9.33858	0.10157	17	18.7082	0.41843
65.5144	20	1.43196	18.5916	-0.33507	27	16.8597	-2.42016	14	9.35456	-1.42984	8	18.7122	2.72579
65.5693	16	3.25994	18.5938	0.61711	16	16.722	0.16612	8	9.09087	0.3469	18	18.2935	0.07469
65.6241	14	6.7783	18.8859	1.1661	26	16.9058	-2.07427	11	9.14476	-0.59331	13	18.6374	1.4502
65.679	16	4.75186	18.7507	0.65237	14	16.864	0.67505	14	9.33484	-1.51802	17	18.5652	0.41025
65.7339	16	4.21426	18.671	0.63151	10	16.8352	1.63135	4	9.35885	1.74375	12	18.5606	1.7819
65.7888	16	2.26609	18.4054	0.5635	23	16.6675	-1.55632	7	9.33411	0.77804	15	18.378	0.88881
65.8436	20	1.97136	18.2201	-0.42214	18	16.5009	-0.36967	10	9.17648	-0.27118	15	18.1757	0.84875
65.8985	21	1.97346	18.0543	-0.68383	9	16.3429	1.89593	8	9.03151	0.32263	16	18.0098	0.52679
65.9534	22	2.2598	17.9228	-0.94935	15	16.2009	0.31008	9	8.89304	-0.03364	8	17.8464	2.59075
66.0082	23	4.23734	17.9978	-1.16475	18	16.1833	-0.46063	10	8.79076	-0.36645	16	17.7745	0.45987
66.0631	12	4.79084	18.0225	1.36579	15	16.2003	0.31705	10	8.85768	-0.33932	14	17.8485	1.00111
66.118	21	10.2243	18.6217	-0.54403	13	16.515	0.94318	20	8.92227	-3.29058	18	17.9438	-0.01424
66.1728	15	10.1869	18.9034	0.89551	14	16.8921	0.74399	13	9.49052	-1.00385	16	18.6276	0.66151
66.2277	16	1.77792	18.2456	0.52287	15	16.6269	0.41852	11	9.7997	-0.33874	16	18.356	0.57711
66.2826	25	5.45137	18.4779	-1.50509	12	16.6492	1.21397	11	9.50235	-0.43035	14	18.0876	0.99793
66.3375	17	6.29161	18.5948	0.35464	14	16.79	0.72851	10	9.70037	-0.08532	22	18.4571	-0.84558
66.3923	20	4.8822	18.5057	-0.32521	20	16.7422	-0.80886	16	9.78795	-1.84525	18	18.2654	0.06314
66.4472	17	4.42958	18.4465	0.31236	15	16.7439	0.43598	12	9.84125	-0.6542	16	18.3876	0.56805
66.5021	26	8.02446	18.8142	-1.54773	14	16.8952	0.7367	6	9.80507	1.14727	17	18.2635	0.30347
66.5569	25	7.72256	18.9415	-1.29169	15	17.131	0.52728	12	10.183	-0.56524	21	18.8308	-0.52102
66.6118	29	2.33529	18.4831	-2.23096	27	16.8913	-2.5098	11	10.2958	-0.2227	19	18.4446	-0.13695
66.6667	18	5.0613	18.6372	0.1376	12	16.9279	1.24503	9	10.1056	0.36407	16	18.4194	0.58871
66.7215	17	4.04453	18.523	0.33235	10	16.8835	1.75788	12	10.1843	-0.60901	13	18.4503	1.31758
66.7764	29	2.63559	18.3104	-2.37059	20	16.7362	-0.82752	5	10.1177	1.68522	14	18.2694	1.02547
66.8313	19	3.91313	18.3223	-0.15413	13	16.6843	0.92108	7	9.97704	0.99235	14	18.1578	1.02185
66.8862	13	5.8369	18.4769	1.29092	15	16.758	0.46435	9	9.97682	0.32362	22	18.2259	-0.9214
66.941	13	5.23928	18.4549	1.27015	12	16.7876	1.21822	9	10.1034	0.36555	18	18.3155	0.07578
66.9959	20	2.95598	18.2122	-0.4201	16	16.6589	0.16648	9	10.1257	0.38739	19	18.1925	-0.18918
67.0508	16	4.43678	18.266	0.54427	19	16.6316	-0.59836	10	9.98405	-0.00525	14	18.0488	0.92885
67.1056	17	3.04689	18.0811	0.26136	12	16.55	1.11826	12	10.0284	-0.64537	21	18.1185	-0.65722
67.1605	22	4.87566	18.1808	-0.89744	22	16.5183	-1.31667	9	9.87478	0.27976	21	17.8537	-0.7304
67.2154	14	7.45047	18.4635	1.0362	12	16.7343	1.12283	6	10.0021	1.29468	21	18.2268	-0.63621
67.2702	22	3.44745	18.1517	-0.90428	20	16.6119	-0.80863	12	10.1944	-0.58755	21	18.1276	-0.65897
67.3251	17	6.75972	18.4378	0.33083	21	16.7174	-1.03531	8	10.065	0.67595	16	18.0407	0.47093
67.38	22	8.26366	18.7019	-0.75886	22	16.9595	-1.18805	13	10.3154	-0.91191	16	18.4334	0.56491
67.4348	17	4.18563	18.4232	0.32745	16	16.8836	0.21292	7	10.5435	1.22751	22	18.3868	-0.84901
67.4897	16	2.24381	18.1605	0.4942	14	16.7139	0.64978	8	10.4363	0.82231	19	18.1737	-0.19976
67.5446	23	2.33914	18.0211	-1.14559	15	16.565	0.37834	9	10.2436	0.41975	12	17.9745	1.44432
67.5995	17	3.64963	18.0246	0.2415	20	16.5095	-0.86961	6	10.106	1.39475	19	17.9007	-0.26839
67.6543	22	3.93734	17.9867	-0.95183	15	16.468	0.37905	6	10.0739	1.42074	17	17.8837	0.21792
67.7092	16	4.72601	18.0212	0.47064	14	16.4608	0.645	10	10.0383	0.01325	12	17.8337	1.44348
67.7641	20	7.28361	18.2962	-0.39202	17	16.6229	-0.09846	12	10.0852	-0.6633	21	17.9626	-0.75935
67.8189	9	4.26456	18.0873	2.09707	12	16.5995	1.22927	7	10.3173	1.13414	13	18.112	1.26061
67.8738	20	2.90816	17.8993	-0.48913	12	16.4412	1.21123	9	10.2021	0.39585	13	17.7807	1.20357
67.9287	23	5.72782	18.1045	-1.15034	12	16.5339	1.25212	8	10.1165	0.69694	21	17.8879	-0.76486
67.9835	20	3.68058	17.9204	-0.48568	15	16.4602	0.40499	8	10.2291	0.72964	16	17.8936	0.4623
68.0384	22	7.04986	18.2294	-0.88063	9	16.583	2.05959	11	10.1307	-0.2972	16	17.8103	0.44342
68.0933	14	3.36997	17.9348	0.89748	15	16.5385	0.42133	12	10.3972	-0.5376	13	18.1175	1.21753
68.1482	19	7.59525	18.3218	-0.1547	12	16.6163	1.26951	6	10.1729	1.39096	24	17.6639	-1.50745
68.203	18	10.874	18.8318	0.19083	13	17.1035	1.1238	11	10.5927	-0.13837	14	18.6073	1.14
68.2579	20	1.03359	18.0536	-0.44524	22	16.7592	-1.46613	5	10.9189	2.02356	20	18.2137	-0.45453
68.3128	17	4.86662	18.2653	0.29114	10	16.7628	1.80742	10	10.5387	0.18916	22	17.9807	-1.03778
68.3676	20	6.49994	18.4414	-0.35448	11	16.9004	1.55249	10	10.6516	0.23038	13	18.2628	1.32494
68.4225	21	4.50861	18.3013	-0.62094	13	16.85	0.97966	5	10.7612	1.99574	9	18.1963	2.39227
68.4774	21	5.84063	18.4234	-0.59996	10	16.9096	1.7519	7	10.7223	1.2644	8	18.1974	2.61366
68.5322	20	4.87887	18.3618	-0.38145	20	16.9163	-0.77909	7	10.8229	1.25884	12	18.2874	1.59415
68.5871	18	4.64389	18.3288	0.07798	19	16.8819	-0.52588	11	10.7913	-0.07136	20	18.1648	-0.4774
68.642	15	3.29558	18.1591	0.73558	21	16.8088	-1.01653	9	10.7957	0.59491	15	18.1995	0.83545
68.6969	14	0.04878	17.7056	0.87612	14	16.4937	0.60681	14	10.6335	-1.12216	18	17.8445	-0.04001
68.7517	20	3.63429	17.8403	-0.51062	23	16.433	-1.54311	10	10.2815	0.09501	23	17.6278	-1.34305
68.8066	11	6.28905	18.0683	1.68165	15	16.5657	0.37488	4	10.3137	2.13106	15	17.8595	0.71991
68.8615	26	3.20949	17.8008	-2.00171	18	16.4598	-0.37603	15	10.4443	-1.5575	12	17.8325	1.50594
68.9163	16	2.12298	17.5888	0.38533	12	16.2846	1.08634	4	10.2809	2.16139	13	17.572	1.19838
68.9712	21	3.9236	17.6414	-0.7844	21	16.2503	-1.17926	5	10.1166	1.84788	16	17.5043	0.40692
69.0261	18	6.18264	17.8443	-0.03604	14	16.3504	0.60243	7	10.1164	1.1508	10	17.5824	2.12119
69.0809	10	3.59585	17.6293	1.73016	13	16.293	0.86314	9	10.2697	0.46191	13	17.6818	1.29851
69.1358	17	3.80894	17.5861	0.13857	10	16.2003	1.67041	8	10.1249	0.82298	11	17.3904	1.70791
69.1907	26	5.29337	17.6971	-1.92749	20	16.2825	-0.98576	7	10.1329	1.16576	10	17.5925	2.00546
69.2455	23	1.14258	17.2606	-1.35697	14	16.0459	0.54463	7	10.1658	1.16904	15	17.3915	0.63663
69.3004	18	0	16.9358	-0.25645	9	15.7657	1.81542	6	9.86291	1.42647	17	17.0262	0.0068
69.3553	12	1.56217	16.8539	1.14407	11	15.5914	1.19437	7	9.55443	0.92931	21	16.7663	-1.08512
69.4102	22	3.11502	16.8589	-1.19708	16	15.5418	-0.11745	9	9.42257	0.15045	16	16.7774	0.19853
69.465	15	0.35276	16.469	0.34841	20	15.2923	-1.24831	6	9.3554	1.18631	14	16.5996	0.65445
69.5199	12	2.09894	16.4343	1.06169	12	15.143	0.83018	7	9.04204	0.69814	17	16.2796	-0.18135
69.5748	17	3.25147	16.4308	-0.13541	21	15.1197	-1.49092	11	8.98123	-0.67712	16	16.3872	0.10072
69.6296	21	2.52017	16.2814	-1.09215	14	14.9885	0.24713	11	8.91428	-0.68271	12	16.182	1.13587
69.6845	20	1.66784	16.0801	-0.92969	11	14.8517	0.93724	8	8.82645	0.26135	14	16.1355	0.58484
69.7394	20	3.30846	16.1125	-0.90519	15	14.7694	-0.05827	12	8.63506	-1.03571	15	15.8785	0.24683
69.7942	20	6.22332	16.3774	-0.81918	20	14.9315	-1.28511	9	8.67732	-0.09829	8	16.1369	2.29637
69.8491	21	4.17324	16.2467	-1.08104	15	14.8998	-0.02627	11	8.85327	-0.65056	10	16.1362	1.72411
69.904	14	7.7087	16.6268	0.61164	24	15.0946	-2.37067	15	8.84354	-1.90497	14	16.1686	0.61202
69.9589	21	6.36695	16.6537	-1.01817	9	15.2441	1.66223	11	9.18914	-0.56949	8	16.5567	2.33365
70.0137	22	5.8235	16.6947	-1.23531	11	15.2675	1.14971	9	9.26249	0.08492	16	16.3607	0.09921
70.0686	15	6.46404	16.8369	0.43431	12	15.4331	0.95216	12	9.42808	-0.82722	17	16.6901	-0.08417
70.1235	13	3.94534	16.6603	0.87918	10	15.3542	1.43667	7	9.53675	0.83035	11	16.5254	1.47089
70.1783	18	5.2546	16.7734	-0.29653	11	15.4184	1.23604	5	9.50625	1.54061	22	16.5852	-1.47677
70.2332	22	4.91126	16.7732	-1.27186	12	15.4382	0.95358	7	9.58817	0.90877	13	16.6108	0.96122
70.2881	15	5.10036	16.8132	0.44415	13	15.4745	0.65873	10	9.62858	-0.12617	11	16.636	1.50629
70.3429	16	4.56229	16.7821	0.18492	23	15.4792	-1.99427	8	9.68685	0.58828	15	16.6609	0.43701
70.3978	12	3.52548	16.6661	1.11013	14	15.4166	0.37132	8	9.68762	0.58461	8	16.5964	2.21139
70.4527	19	2.33578	16.4772	-0.61389	11	15.2889	1.11568	7	9.61442	0.89968	14	16.477	0.67278
70.5076	20	2.63141	16.3907	-0.89006	21	15.1728	-1.48277	14	9.45902	-1.5425	15	16.3038	0.34571
70.5624	26	8.8886	16.9864	-2.19329	13	15.4561	0.62498	8	9.38342	0.47607	21	16.4335	-1.17908
70.6173	11	5.18919	16.8105	1.39119	13	15.5436	0.67186	8	9.83476	0.63138	17	16.9065	-0.02451
70.6722	11	0.10465	16.2776	1.25169	13	15.2095	0.58588	6	9.72837	1.28302	8	16.3159	2.10846
70.727	18	5.01721	16.585	-0.33353	18	15.2854	-0.70882	9	9.43088	0.14828	19	16.3338	-0.67842
70.7819	19	6.4515	16.7726	-0.52501	13	15.4177	0.65667	8	9.56848	0.55843	18	16.5188	-0.37826
70.8368	21	4.42679	16.6514	-1.02499	13	15.4145	0.6558	8	9.73355	0.6129	11	16.6012	1.46258
70.8916	15	2.96633	16.4825	0.33814	13	15.2999	0.62213	8	9.68392	0.59126	17	16.4153	-0.15815
70.9465	21	5.20788	16.6478	-0.97589	15	15.3595	0.09724	7	9.58983	0.89714	13	16.4211	0.8967
71.0014	20	2.45217	16.378	-0.80767	11	15.2562	1.16077	9	9.69317	0.24174	14	16.4824	0.66084
71.0562	26	0	15.9931	-2.25014	13	14.9688	0.52828	9	9.47868	0.17043	15	16.0646	0.28451
71.1111	22	1.36398	15.9034	-1.40276	14	14.815	0.21361	9	9.18271	0.06167	8	15.9083	2.05722
71.166	17	3.9356	16.0254	-0.22491	13	14.7959	0.46199	8	9.01969	0.34201	16	15.8103	-0.04846
71.2209	20	6.7686	16.3174	-0.8627	16	14.9739	-0.26998	8	9.08673	0.3668	15	16.0365	0.26962
71.2757	16	4.115	16.1505	0.03581	17	14.9547	-0.53406	5	9.30155	1.46116	17	16.1263	-0.22815
71.3306	13	4.02138	16.1243	0.77306	19	14.9101	-1.08877	16	9.23502	-2.32799	18	15.9476	-0.52038
71.3855	14	3.79946	16.079	0.52339	18	14.9065	-0.83007	9	9.25722	0.08852	22	16.0495	-1.47237
71.4403	16	1.53076	15.7939	-0.0519	9	14.7154	1.5275	6	9.19678	1.079	8	15.8162	1.93402
71.4952	15	2.57749	15.7568	0.18599	13	14.6258	0.43979	8	9.00196	0.34255	13	15.6863	0.65801
71.5501	14	3.15929	15.7265	0.42719	8	14.5727	1.79255	7	8.92761	0.64654	23	15.6474	-1.83815
71.6049	17	2.66036	15.6084	-0.33641	12	14.4814	0.67122	9	8.87912	-0.04029	15	15.5758	0.14345
71.6598	17	4.57428	15.7335	-0.30519	14	14.5005	0.1365	11	8.78368	-0.74807	16	15.5053	-0.12679
71.7147	27	5.79253	15.8853	-2.67826	13	14.6217	0.43691	6	8.88477	0.96159	18	15.703	-0.57031
71.7696	14	1.5056	15.4887	0.35308	15	14.4421	-0.15154	8	9.00138	0.32975	11	15.6198	1.1431
71.8244	20	4.18505	15.6369	-1.02525	21	14.4157	-1.74594	17	8.7474	-2.65431	19	15.3373	-0.93536
71.8793	15	5.50419	15.7798	0.18323	16	14.5561	-0.38137	7	8.87207	0.59869	14	15.6931	0.43395
71.9342	16	0	15.2331	-0.18246	12	14.2468	0.60776	8	8.93119	0.2978	17	15.3988	-0.41344
71.989	20	2.67801	15.3014	-1.16261	11	14.1519	0.84574	10	8.59582	-0.44653	14	15.0972	0.28869
72.0439	17	7.98975	15.8108	-0.28748	14	14.4275	0.11708	11	8.61142	-0.75957	14	15.4008	0.36577
72.0988	17	6.113	15.806	-0.2915	13	14.5471	0.44055	10	8.97073	-0.34523	14	15.6783	0.43659
72.1536	13	3.18325	15.5797	0.6298	8	14.4514	1.84534	11	9.04794	-0.68077	14	15.529	0.40077
72.2085	15	2.65401	15.4618	0.11275	15	14.3608	-0.17882	7	8.95332	0.67665	13	15.426	0.61954
72.2634	21	4.70073	15.6036	-1.34911	10	14.3891	1.22256	8	8.85484	0.29812	13	15.3578	0.60432
72.3183	17	5.29308	15.6946	-0.32523	12	14.4817	0.69426	8	8.96515	0.34607	20	15.5577	-1.13038
72.3731	15	3.75195	15.5793	0.13914	15	14.432	-0.15958	1	9.03384	2.98943	12	15.4767	0.89438
72.428	16	3.82413	15.56	-0.10534	17	14.4185	-0.69269	9	9.0023	8.8E-4	24	15.4635	-2.13412
72.4829	13	1.70152	15.3004	0.53403	12	14.2685	0.61116	9	8.98162	-0.00689	13	15.3615	0.59452
72.5377	18	1.86978	15.1823	-0.67037	13	14.1193	0.30034	7	8.7802	0.64764	16	15.1162	-0.21867
72.5926	28	6.56937	15.5805	-2.9548	12	14.2876	0.61382	5	8.6763	1.34739	11	15.2083	1.05575
72.6475	14	7.22774	15.7829	0.42687	19	14.4935	-1.22401	7	8.95527	0.65176	22	15.5553	-1.60011
72.7023	25	6.14468	15.8247	-2.17612	14	14.5768	0.15795	10	9.15465	-0.28006	11	15.5859	1.16273
72.7572	13	7.44354	16.0712	0.70254	11	14.7732	1.00844	12	9.29674	-0.88485	18	15.7715	-0.5514
72.8121	17	5.58114	16.0338	-0.21727	12	14.8456	0.77931	7	9.53593	0.84531	16	15.9211	-0.01926
72.8669	13	3.10689	15.8253	0.65786	12	14.7507	0.75019	15	9.57376	-1.78682	15	15.8014	0.195
72.9218	19	3.49129	15.8013	-0.74256	15	14.7012	-0.08509	10	9.45993	-0.17471	18	15.6942	-0.57249
72.9767	25	3.92795	15.8049	-2.18081	18	14.6942	-0.92885	11	9.42803	-0.50853	20	15.7109	-1.05413
73.0316	24	1.42191	15.5046	-1.99014	7	14.5221	2.05149	4	9.40558	1.76939	20	15.6051	-1.08377
73.0864	16	3.00942	15.5261	-0.11068	13	14.4354	0.39146	7	9.16573	0.6926	12	15.3561	0.82762
73.1413	15	4.6654	15.643	0.14883	9	14.5022	1.48233	10	9.1604	-0.28339	16	15.5335	-0.11621
73.1962	18	5.07897	15.7116	-0.54275	17	14.5334	-0.67833	10	9.19974	-0.27011	14	15.4862	0.37682
73.251	17	4.76873	15.7213	-0.30713	18	14.5895	-0.9459	10	9.29883	-0.23666	17	15.6509	-0.34579
73.3059	18	2.59611	15.5061	-0.61292	12	14.464	0.65337	11	9.30168	-0.54312	16	15.4795	-0.13911
73.3608	16	3.22185	15.4856	-0.12773	15	14.4163	-0.153	6	9.1774	1.02196	12	15.4105	0.91149
73.4156	11	2.5165	15.3516	1.06239	10	14.3183	1.12758	10	9.12678	-0.28929	13	15.3425	0.61874
73.4705	21	5.21213	15.5597	-1.35537	16	14.376	-0.41778	11	9.01063	-0.68459	17	15.2756	-0.45199
73.5254	17	6.25996	15.7306	-0.31847	18	14.5351	-0.91522	13	9.1693	-1.26909	9	15.5658	1.69527
73.5803	13	1.99804	15.3651	0.5852	16	14.3731	-0.42643	6	9.2933	1.12592	12	15.4514	0.86587
73.6351	20	4.74788	15.5502	-1.09731	10	14.3916	1.14241	5	9.07799	1.35933	19	15.2606	-0.93812
73.69	12	5.88544	15.7054	0.90165	21	14.5381	-1.6623	4	9.21812	1.72873	16	15.5842	-0.10219
73.7449	15	4.33537	15.6219	0.15283	11	14.504	0.92554	16	9.31014	-2.22995	21	15.4696	-1.38742
73.7997	22	7.2731	15.9538	-1.45226	14	14.7046	0.19215	6	9.33151	1.13898	24	15.6345	-2.05598
73.8546	17	4.82224	15.843	-0.27526	17	14.7415	-0.60124	10	9.58782	-0.14001	12	15.8195	0.93871
73.9095	15	3.56295	15.7308	0.17331	13	14.6613	0.43712	11	9.55093	-0.4891	19	15.6123	-0.85895
73.9643	18	5.42598	15.8984	-0.48936	9	14.7538	1.51979	10	9.51806	-0.15775	11	15.7192	1.20519
74.0192	24	4.35814	15.8401	-1.89999	10	14.7529	1.24578	9	9.61746	0.20974	15	15.7581	0.19795
74.0741	16	4.26647	15.8323	-0.04002	22	14.7424	-1.82714	7	9.6	0.85616	12	15.7073	1.01955
74.129	21	5.82598	16.0036	-1.21181	13	14.8404	0.46332	6	9.60985	1.16105	10	15.7796	1.58281
74.1838	18	5.05462	15.999	-0.47311	20	14.891	-1.2862	9	9.74418	0.24654	14	15.9066	0.53337
74.2387	15	3.83055	15.9012	0.21374	13	14.8434	0.45926	10	9.76085	-0.07828	15	15.8203	0.22654
74.2936	14	3.87317	15.8781	0.44544	25	14.8218	-2.45259	11	9.71598	-0.42282	11	15.8018	1.30959
74.3484	12	4.80178	15.9566	0.93547	17	14.8496	-0.53576	14	9.68414	-1.40436	13	15.7837	0.74396
74.4033	23	3.54473	15.8417	-1.70845	13	14.8181	0.44241	6	9.74251	1.19012	14	15.8548	0.49182
74.4582	17	2.01931	15.6289	-0.33697	12	14.6579	0.65105	12	9.63969	-0.75483	14	15.6245	0.4258
74.513	24	4.00305	15.7258	-2.04732	20	14.6566	-1.30453	8	9.48328	0.47168	18	15.5865	-0.64503
74.5679	17	5.96851	15.9294	-0.26491	12	14.7692	0.70212	9	9.50991	0.16691	17	15.6939	-0.35046
74.6228	18	4.49791	15.8559	-0.53603	20	14.7897	-1.33059	10	9.66176	-0.11876	12	15.8222	1.03813
74.6776	9	2.91484	15.6893	1.7083	18	14.6838	-0.84997	8	9.62378	0.54807	17	15.6482	-0.36717
74.7325	13	1.96772	15.5083	0.64057	14	14.5613	0.14493	11	9.52004	-0.5345	10	15.5766	1.56005
74.7874	14	1.46428	15.327	0.34262	14	14.3823	0.10137	6	9.33205	1.21221	10	15.328	1.48409
74.8423	9	4.67515	15.5345	1.68098	15	14.4338	-0.14785	3	9.16719	2.16545	10	15.3278	1.49047
74.8971	17	3.21011	15.3958	-0.40968	12	14.393	0.66088	12	9.26707	-0.98702	14	15.4392	0.38772
74.952	17	3.60941	15.3857	-0.41077	10	14.3301	1.19585	2	9.14948	2.52772	7	15.2152	2.19562
75.0069	21	3.35226	15.3248	-1.41391	13	14.3187	0.35963	7	9.16505	0.77083	19	15.3615	-0.95368
75.0617	18	4.23154	15.3772	-0.65344	16	14.2842	-0.46225	14	9.07004	-1.69652	16	15.1388	-0.22319
75.1166	20	6.84656	15.6711	-1.05337	6	14.4933	2.32597	6	9.1556	1.02083	21	15.4643	-1.41884
75.1715	10	3.6322	15.4558	1.31892	18	14.4292	-0.9659	11	9.34517	-0.52922	19	15.4406	-0.92943
75.2263	19	6.37463	15.7294	-0.77812	17	14.548	-0.65275	10	9.26182	-0.22721	15	15.3946	0.099
75.2812	14	6.49428	15.8588	0.45229	17	14.7171	-0.59612	11	9.4943	-0.45864	13	15.7388	0.67537
75.3361	16	3.02325	15.5925	-0.09982	11	14.6026	0.94428	13	9.60023	-1.04643	13	15.5885	0.65167
75.391	19	2.91273	15.5122	-0.86008	15	14.527	-0.11992	14	9.47229	-1.37916	9	15.4846	1.65005
75.4458	22	3.57583	15.5133	-1.56814	14	14.4899	0.1242	9	9.38236	0.11959	18	15.4155	-0.67743
75.5007	14	3.65894	15.4865	0.36171	18	14.4697	-0.92183	9	9.36168	0.11437	24	15.4365	-2.22765
75.5556	16	2.66341	15.3445	-0.15899	15	14.3708	-0.16951	12	9.31661	-0.88899	10	15.3349	1.37238
75.6104	18	3.93744	15.4024	-0.62394	15	14.3611	-0.17145	8	9.20506	0.40674	18	15.2681	-0.70539
75.6653	16	2.21185	15.1957	-0.19508	18	14.2602	-1.01163	6	9.22365	1.12422	11	15.2913	1.07282
75.7202	17	2.71517	15.1448	-0.46061	9	14.1438	1.36396	8	9.03813	0.35962	17	15.0139	-0.50358
75.775	15	8.67749	15.7312	0.18032	9	14.4546	1.40837	3	9.01165	2.04206	16	15.2855	-0.18517
75.8299	19	6.19989	15.6988	-0.81134	12	14.5899	0.6712	10	9.42656	-0.19234	12	15.6538	0.94692
75.8848	16	2.14796	15.3538	-0.16442	13	14.4121	0.36733	9	9.46524	0.15228	18	15.3826	-0.69953
75.9397	15	4.08329	15.4567	0.11662	19	14.4191	-1.22429	10	9.28665	-0.23212	14	15.3151	0.35429
75.9945	16	2.14389	15.2334	-0.19098	25	14.3109	-2.87974	12	9.31907	-0.84779	18	15.3376	-0.72314
76.0494	17	2.59114	15.172	-0.44629	14	14.1932	0.05163	14	9.12368	-1.47775	10	15.0594	1.39727
76.1043	8	2.61656	15.0893	1.76619	14	14.1403	0.03735	12	9.07115	-0.90148	10	15.1523	1.39371
76.1591	15	5.31764	15.3075	0.07634	11	14.181	0.86047	7	8.94148	0.59445	9	14.966	1.6271
76.214	24	5.48788	15.3902	-2.15246	7	14.3272	2.04094	13	9.13924	-1.15823	15	15.3832	0.10539
76.2689	21	0	14.8503	-1.53743	11	14.0144	0.90431	11	9.15337	-0.56249	12	14.9714	0.82765
76.3237	13	3.71372	15.0398	0.51535	13	13.9869	0.29756	7	8.81487	0.56458	17	14.7096	-0.63256
76.3786	17	3.78927	15.027	-0.48491	9	14.0283	1.56423	10	8.91141	-0.34813	16	15.0191	-0.27205
76.4335	13	1.75421	14.7832	0.43974	12	13.8376	0.5779	14	8.83439	-1.66144	12	14.6793	0.71046
76.4883	16	4.94389	15.0127	-0.25492	9	13.9289	1.51707	9	8.70512	-0.09325	15	14.778	-0.05956
76.5432	14	5.09523	15.077	0.27807	13	13.9894	0.30294	10	8.81924	-0.38197	12	14.8645	0.76255
76.5981	16	4.55018	15.0711	-0.23897	8	14.0151	1.8514	7	8.90129	0.61506	9	14.9164	1.60694
76.653	14	7.20403	15.3916	0.362	9	14.1892	1.57255	6	8.93103	0.97104	20	14.9675	-1.3782
76.7078	11	8.25868	15.6763	1.24486	11	14.4639	1.02892	16	9.22647	-2.34642	12	15.3739	0.92016
76.7627	21	3.76126	15.3963	-1.45772	12	14.4075	0.68247	7	9.48399	0.86048	14	15.3741	0.3763
