t	chcl3_dec	chcl3_irf	chcl3_fit	chcl3_res	etoh_dec	etoh_irf	etoh_fit	etoh_res	h2o_dec	h2o_irf	h2o_fit	h2o_res	iproh_dec	iproh_irf	iproh_fit	iproh_res
133.992	7	2.97599	9.02811	0.6719	9	2.46081	8.43273	-0.1868	4	1.61277	5.46592	0.65558	11	1	8.83648	-0.77029
134.047	10	4.48326	9.22481	-0.24933	10	4.74761	8.59058	-0.48186	6	2.97599	5.53147	-0.20503	7	5	9.11341	0.78043
134.102	8	2.46604	9.10929	0.36096	8	2.51873	8.56412	0.19807	4	4.48326	5.70001	0.66397	6	3	9.07508	1.1716
134.156	10	0.90572	8.9345	-0.34671	11	1.06777	8.46618	-0.87774	11	2.46604	5.65316	-1.95966	6	2	9.01481	1.13055
134.211	11	7.03662	9.53316	-0.47179	8	5.9405	8.72285	0.2504	6	0.90572	5.51175	-0.17763	6	2	8.98872	1.08731
134.266	10	5.69781	9.6303	-0.11501	3	6.94624	8.98365	2.0728	7	7.03662	5.95053	-0.39051	6	10	9.67517	1.40024
134.321	9	0	9.16575	0.05241	5	0	8.75022	1.29054	14	5.69781	6.12896	-2.92885	7	0	9.19494	0.83627
134.376	9	1.36366	9.17921	0.05636	10	1.40355	8.70375	-0.43752	10	0	5.82524	-1.54163	7	1	9.14358	0.79764
134.431	13	1.24821	9.10326	-1.21222	11	1.14324	8.62263	-0.79739	6	1.36366	5.77094	-0.08459	12	1	9.05976	-1.10259
134.486	13	2.75663	9.20307	-1.18117	9	2.62891	8.6482	-0.118	1	1.24821	5.67945	1.71506	5	2	9.06623	1.51306
134.54	7	2.45142	9.18291	0.67907	11	2.59162	8.65225	-0.75949	6	2.75663	5.72678	-0.10167	7	3	9.12838	0.76317
134.595	9	2.44486	9.1794	0.05581	11	2.30924	8.63729	-0.7556	5	2.45142	5.71402	0.2915	9	2	9.0673	0.02413
134.65	12	2.76912	9.21247	-0.8535	12	2.87544	8.66501	-1.11166	11	2.44486	5.70747	-2.31599	5	3	9.12942	1.47022
134.705	11	1.22865	9.05515	-0.60179	8	1.35701	8.58085	0.20121	7	2.76912	5.72998	-0.56797	7	2	9.06833	0.74164
134.76	10	1.69128	9.03803	-0.3094	9	1.48851	8.52605	-0.16418	5	1.22865	5.60852	0.26628	11	1	8.9524	-0.71896
134.815	9	4.25624	9.28119	0.09097	7	4.07295	8.64814	0.59097	3	1.69128	5.564	1.13412	7	3	9.04953	0.70998
134.87	12	1.65877	9.08754	-0.97082	3	2.14769	8.60366	2.03863	3	4.25624	5.73839	1.21126	8	4	9.16769	0.40723
134.925	11	4.77528	9.38963	-0.54701	5	3.84507	8.70059	1.32691	4	1.65877	5.62361	0.7261	11	1	8.98374	-0.69384
134.979	6	5.83953	9.63134	1.25793	9	6.59789	8.96396	-0.01283	3	4.77528	5.84287	1.33195	8	8	9.52549	0.53564
135.034	6	1.07002	9.27812	1.11352	6	1.02853	8.80589	0.99899	5	5.83953	6.08451	0.49049	9	2	9.29208	0.10473
135.089	4	2.7554	9.38513	1.81762	9	2.64801	8.83121	-0.05771	5	1.07002	5.87396	0.39085	8	2	9.26176	0.44003
135.144	9	2.9084	9.41322	0.14411	14	2.93144	8.85538	-1.73644	10	2.7554	5.91907	-1.73139	7	3	9.32091	0.79868
135.199	8	3.61101	9.51065	0.53043	9	3.47423	8.91293	-0.0285	3	2.9084	5.94105	1.23549	4	3	9.34591	1.86435
135.254	13	3.39754	9.54348	-1.18947	9	3.59565	8.97112	-0.00945	8	3.61101	6.02142	-0.83944	8	4	9.45955	0.51603
135.309	10	0.42381	9.25626	-0.25103	13	0.69517	8.82748	-1.3122	4	3.39754	6.06572	0.90395	11	2	9.36016	-0.57188
135.364	7	1.4993	9.25975	0.75325	5	1.11725	8.7514	1.1997	8	0.42381	5.84968	-0.94097	10	0	9.15076	-0.29617
135.418	10	2.70407	9.33728	-0.21693	10	2.86794	8.79161	-0.4053	5	1.4993	5.79777	0.3693	9	3	9.27812	0.09508
135.473	9	2.59234	9.33374	0.11057	9	2.37577	8.7755	-0.07675	2	2.70407	5.83163	1.71356	6	2	9.21476	1.07826
135.528	9	5.17655	9.62458	0.21353	13	5.01298	8.94705	-1.43293	2	2.59234	5.82931	1.75189	11	4	9.36365	-0.53884
135.583	6	2.95145	9.51832	1.22699	6	3.43631	8.97452	1.09842	5	5.17655	6.05837	0.48993	8	5	9.53278	0.53097
135.638	12	1.01764	9.32265	-0.91534	6	0.88179	8.84564	0.99917	5	2.95145	6.02922	0.46548	10	1	9.31	-0.23902
135.693	6	2.47797	9.40099	1.10667	6	2.45255	8.85871	1.03245	6	1.01764	5.87624	-0.05535	7	2	9.31266	0.80113
135.748	8	0.71978	9.2004	0.38833	4	0.98449	8.75106	1.76789	6	2.47797	5.8978	-0.04293	11	2	9.28202	-0.56234
135.802	7	0.91896	9.12347	0.6678	7	0.65328	8.64073	0.63545	3	0.71978	5.73231	1.08571	3	0	9.07381	2.10403
135.857	10	1.71015	9.12475	-0.27082	12	1.85203	8.61872	-1.28827	10	0.91896	5.62631	-1.72288	10	2	9.11332	-0.30314
135.912	18	0.99042	9.00149	-2.79931	6	0.95458	8.52043	0.96812	6	1.71015	5.58942	-0.16036	9	1	8.99671	-0.00114
135.967	10	0.32815	8.84655	-0.35317	5	0.48163	8.40243	1.25643	8	0.99042	5.47328	-1.00402	15	1	8.91513	-2.06693
136.022	14	0.94697	8.80002	-1.58393	8	0.69488	8.30693	0.10852	8	0.32815	5.31704	-1.11618	2	0	8.74578	2.35254
136.077	9	2.00895	8.83793	-0.04791	8	2.05884	8.30407	0.10677	6	0.94697	5.23421	-0.30166	10	2	8.7903	-0.41905
136.132	11	3.01722	8.92822	-0.61242	5	2.76575	8.33282	1.21249	6	2.00895	5.235	-0.31826	8	2	8.76763	0.2733
136.187	9	3.80583	9.04861	0.01481	11	3.92403	8.43189	-0.89561	4	3.01722	5.30284	0.5473	10	4	8.92335	-0.38065
136.241	9	2.35605	8.96141	-0.01201	10	2.45975	8.41424	-0.54932	1	3.80583	5.41737	1.89316	7	3	8.92117	0.71487
136.296	13	1.88077	8.90371	-1.29536	8	1.88602	8.37573	0.12845	9	2.35605	5.38347	-1.65455	4	2	8.86325	1.68468
136.351	10	2.24586	8.91419	-0.35542	7	2.21218	8.36742	0.46154	4	1.88077	5.33887	0.63508	6	2	8.83947	1.01095
136.406	12	0.8858	8.75246	-1.05674	12	1.13725	8.28129	-1.22454	5	2.24586	5.33792	0.16029	10	2	8.81606	-0.41571
136.461	6	0.33593	8.60801	0.84369	6	0.1988	8.14549	0.71962	6	0.8858	5.20884	-0.35382	8	0	8.61496	0.21895
136.516	11	1.02047	8.57284	-0.75103	10	1.05153	8.08222	-0.6473	2	0.33593	5.06343	1.29971	12	1	8.57246	-1.22901
136.571	3	1.58219	8.5625	1.72118	10	1.44308	8.03626	-0.66281	3	1.02047	4.99458	0.892	6	1	8.49736	0.87094
136.626	12	1.53784	8.51592	-1.08385	9	1.67351	8.002	-0.32863	6	1.58219	4.96322	-0.4689	10	2	8.51242	-0.52232
136.68	10	1.26294	8.44189	-0.49	8	1.15153	7.92955	-0.02363	9	1.53784	4.91709	-1.76795	8	1	8.40498	0.1422
136.735	17	2.64763	8.53872	-2.57734	9	2.538	7.96008	-0.33641	6	1.26294	4.84892	-0.48836	6	2	8.42145	0.87452
136.79	13	2.89654	8.58432	-1.36633	8	2.96847	8.00241	8.1E-4	4	2.64763	4.91126	0.36532	8	3	8.49343	0.18361
136.845	9	0.39122	8.33602	-0.20225	11	0.69211	7.88221	-1.05234	3	2.89654	4.96474	0.76736	5	2	8.44205	1.2808
136.9	10	2.16359	8.42929	-0.48862	9	1.63107	7.85692	-0.39336	9	0.39122	4.78942	-1.57897	10	0	8.24666	-0.63787
136.955	12	2.82941	8.49616	-1.08418	12	3.2316	7.93033	-1.40047	8	2.16359	4.82893	-1.22815	4	4	8.47684	1.62869
137.01	8	1.13028	8.33534	0.10786	4	0.97785	7.82767	1.24551	8	2.82941	4.88909	-1.22545	8	1	8.30344	0.11121
137.064	6	2.05883	8.37557	0.773	9	2.0979	7.83179	-0.37573	6	1.13028	4.78293	-0.46001	6	2	8.32146	0.84455
137.119	8	2.65462	8.42963	0.14233	6	2.50088	7.84957	0.60184	11	2.05883	4.79786	-2.36302	13	2	8.30595	-1.67124
137.174	11	2.07271	8.38465	-0.86121	8	2.3226	7.84977	-0.04918	5	2.65462	4.84567	-0.06133	8	3	8.3797	0.13916
137.229	10	1.05456	8.25943	-0.56637	18	0.95274	7.75804	-3.45693	4	2.07271	4.82798	0.3412	5	1	8.24103	1.15392
137.284	11	3.20905	8.43327	-0.82555	10	2.97844	7.82413	-0.72981	9	1.05456	4.73282	-1.79258	9	2	8.26001	-0.26163
137.339	6	3.85924	8.55636	0.80839	9	3.95751	7.93116	-0.35628	2	3.20905	4.85276	1.23528	8	4	8.42347	0.14768
137.394	11	1.85399	8.41764	-0.79483	8	2.07952	7.89514	-0.03453	4	3.85924	4.98153	0.44905	6	3	8.42892	0.87094
137.449	14	0.8485	8.2812	-1.76021	7	0.83625	7.7977	0.25957	4	1.85399	4.91513	0.41388	8	1	8.2895	0.10165
137.503	10	1.01611	8.22179	-0.55617	5	1.02336	7.73022	0.93953	6	0.8485	4.80367	-0.54106	9	1	8.21872	-0.27064
137.558	9	1.09112	8.16225	-0.26492	10	1.07478	7.66505	-0.82553	3	1.01611	4.73149	0.83178	8	1	8.14902	0.05128
137.613	13	0.49439	8.0329	-1.52884	8	0.6135	7.56859	-0.15148	6	1.09112	4.66462	-0.61816	9	1	8.08038	-0.30467
137.668	11	0.05632	7.89007	-0.93768	10	0	7.4373	-0.9189	6	0.49439	4.54531	-0.66551	11	0	7.92376	-1.02541
137.723	7	2.78031	8.07759	0.32328	9	2.41362	7.4817	-0.54441	4	0.05632	4.40329	0.18239	7	1	7.89182	0.29727
137.778	9	3.44742	8.18414	-0.24599	6	3.67431	7.58191	0.55929	4	2.78031	4.51607	0.24179	10	4	8.09416	-0.63924
137.833	11	0.93002	7.97111	-0.90867	10	1.07314	7.48596	-0.90146	5	3.44742	4.62747	-0.17454	14	2	8.01562	-2.01989
137.888	15	2.3049	8.05549	-2.12631	5	2.01844	7.48901	0.89248	5	0.93002	4.49847	-0.23498	5	1	7.91576	0.98415
137.942	15	1.57203	7.97993	-2.17219	7	1.96183	7.47633	0.16959	5	2.3049	4.54796	-0.21179	8	3	8.02872	0.00963
137.997	9	0.42903	7.81913	-0.35786	7	0.20034	7.34349	0.12316	3	1.57203	4.50219	0.69538	8	0	7.80639	-0.06414
138.052	10	3.33687	8.04889	-0.60372	8	3.11681	7.43525	-0.19563	3	0.42903	4.37189	0.60682	7	2	7.86525	0.29581
138.107	9	3.84851	8.16944	-0.257	8	3.9404	7.54573	-0.15736	6	3.33687	4.52712	-0.67383	9	4	8.03475	-0.34366
138.162	9	1.76909	8.02771	-0.30747	11	2.00958	7.51141	-1.19268	6	3.84851	4.66206	-0.6121	12	3	8.04613	-1.36966
138.217	11	1.32514	7.95504	-0.9967	8	1.1973	7.44593	-0.18245	5	1.76909	4.59796	-0.18836	9	1	7.91255	-0.38183
138.272	5	2.18036	8.00367	0.98909	11	2.1844	7.45949	-1.15207	8	1.32514	4.54005	-1.53042	5	2	7.93654	1.03822
138.326	11	1.68665	7.94864	-1.0109	10	1.76754	7.43186	-0.83566	2	2.18036	4.56897	1.13632	8	2	7.92691	-0.02602
138.381	11	0	7.73406	-1.07545	7	0.12609	7.29707	0.09724	5	1.68665	4.53534	-0.20333	9	1	7.82841	-0.40858
138.436	9	2.15935	7.85787	-0.38071	13	1.64812	7.28958	-1.8804	3	0	4.36362	0.56192	6	0	7.67564	0.59659
138.491	8	3.29284	7.98527	-0.005	9	3.57744	7.39581	-0.52509	8	2.15935	4.42376	-1.51727	7	4	7.91454	0.32561
138.546	9	2.2943	7.93598	-0.34623	8	2.13811	7.37731	-0.21428	3	3.29284	4.53726	0.67997	6	2	7.83874	0.63275
138.601	10	2.77998	7.99748	-0.65941	7	2.85411	7.42628	0.14669	7	2.2943	4.5351	-1.07863	12	3	7.91962	-1.35181
138.656	7	4.83579	8.26004	0.40527	10	4.42145	7.57325	-0.81909	12	2.77998	4.59697	-3.27455	9	3	7.96601	-0.33646
138.711	8	4.41437	8.35655	0.11468	9	4.88925	7.73041	-0.4398	2	4.83579	4.82896	1.22497	9	6	8.27875	-0.22936
138.765	12	1.09323	8.10498	-1.23171	3	1.12017	7.62011	1.60045	4	4.41437	4.97353	0.4403	10	2	8.13088	-0.59438
138.82	9	4.0427	8.37192	-0.19434	10	3.63756	7.73166	-0.79107	3	1.09323	4.82832	0.76063	14	2	8.11829	-1.84971
138.875	15	3.23599	8.37979	-2.01654	10	3.72961	7.81631	-0.75146	4	4.0427	5.01844	0.41578	12	5	8.37294	-1.17335
138.93	9	0.76335	8.15705	-0.2581	9	0.65201	7.6869	-0.45793	5	3.23599	5.06954	0.03043	10	1	8.16787	-0.59971
138.985	11	3.46059	8.37679	-0.78696	9	3.20636	7.77357	-0.42485	4	0.76335	4.91692	0.38902	7	2	8.18796	0.39599
139.04	13	3.14427	8.40694	-1.42883	7	3.34655	7.83659	0.28237	11	3.46059	5.05972	-2.49542	8	4	8.35252	0.12212
139.095	13	5.21234	8.68489	-1.30105	9	4.67943	7.98844	-0.34583	9	3.14427	5.11364	-1.61682	7	3	8.35906	0.48387
139.15	6	5.66643	8.89348	0.90012	8	6.13015	8.22088	0.07601	5	5.21234	5.35582	0.14526	7	7	8.75481	0.63841
139.204	12	1.31003	8.58786	-1.03935	10	1.53227	8.11541	-0.65284	5	5.66643	5.5876	0.23989	6	3	8.65544	0.95903
139.259	5	1.67132	8.57102	1.11089	7	1.51469	8.06782	0.36991	5	1.31003	5.41689	0.17019	4	1	8.51257	1.60663
139.314	15	1.1297	8.47383	-2.11121	8	1.32895	8.00847	0.00294	4	1.67132	5.37466	0.60805	10	2	8.52739	-0.52064
139.369	9	3.18487	8.63753	-0.11592	9	2.65751	8.04372	-0.3381	6	1.1297	5.27813	-0.34241	9	1	8.41973	-0.2066
139.424	13	3.88082	8.76128	-1.30465	8	4.27301	8.17285	0.06243	5	3.18487	5.37796	0.18394	11	5	8.70303	-0.8178
139.479	7	1.91687	8.62527	0.51112	9	1.79446	8.10936	-0.32166	4	3.88082	5.49336	0.71739	9	2	8.58193	-0.14885
139.534	6	3.93785	8.82656	0.85658	7	3.80042	8.2157	0.42113	3	1.91687	5.41669	1.11871	9	3	8.65147	-0.12238
139.588	15	2.91604	8.79775	-1.91914	6	3.1745	8.25226	0.80759	3	3.93785	5.56256	1.13349	6	4	8.77571	1.00247
139.643	13	2.40389	8.76949	-1.3453	5	2.25341	8.23272	1.16752	3	2.91604	5.57115	1.17629	7	2	8.68676	0.60919
139.698	8	2.59339	8.79146	0.25028	10	2.73185	8.25788	-0.6117	6	2.40389	5.55551	-0.20335	6	3	8.7547	1.02503
139.753	12	2.09754	8.7472	-1.01738	13	2.05117	8.22987	-1.76149	8	2.59339	5.56788	-1.09997	6	2	8.69932	0.98932
139.808	11	0.89146	8.59693	-0.74357	3	1.15145	8.14898	1.91596	8	2.09754	5.53197	-1.10374	6	2	8.67805	0.98893
139.863	4	0.58663	8.48246	1.45857	8	0.36702	8.02672	0.00994	3	0.89146	5.40066	1.05052	9	0	8.47906	-0.18814
139.918	14	3.13704	8.67111	-1.734	12	2.98047	8.09587	-1.3999	5	0.58663	5.27159	0.11192	7	2	8.52765	0.5599
139.973	9	1.40042	8.52053	-0.15247	2	1.73205	8.04548	2.16772	5	3.13704	5.37876	0.1492	11	3	8.59802	-0.86128
140.027	8	3.81699	8.73883	0.24041	6	3.13255	8.10774	0.7668	4	1.40042	5.27536	0.48988	8	1	8.45601	0.16236
140.082	6	3.93231	8.83141	0.9268	6	4.5794	8.25096	0.79036	5	3.81699	5.42561	0.16484	9	6	8.82778	-0.06175
140.137	13	0.95376	8.58409	-1.38874	10	0.77386	8.11221	-0.6769	9	3.93231	5.53089	-1.34358	5	1	8.58251	1.30333
140.192	12	1.75266	8.59632	-1.08237	10	1.89318	8.10016	-0.71807	11	0.95376	5.36667	-2.23846	9	2	8.59627	-0.14476
140.247	8	1.03559	8.4837	0.14888	11	0.94944	8.00947	-1.09605	11	1.75266	5.34062	-2.24881	7	1	8.48755	0.5452
140.302	10	3.47998	8.68542	-0.40251	8	3.20507	8.08708	0.03016	7	1.03559	5.23508	-0.69524	5	2	8.50276	1.25598
140.357	11	2.54449	8.64296	-0.70015	5	2.9263	8.1161	1.06534	3	3.47998	5.36432	0.94784	7	4	8.66252	0.60043
140.412	12	1.20413	8.50409	-1.01389	5	1.05707	8.01966	1.04604	2	2.54449	5.35554	1.43809	9	1	8.48629	-0.17796
140.466	15	2.04148	8.53571	-1.92018	6	2.07862	8.01833	0.69917	5	1.20413	5.24787	0.11474	8	2	8.50152	0.17146
140.521	9	2.64825	8.58761	-0.11905	14	2.49669	8.03301	-2.06703	5	2.04148	5.24574	0.1212	11	2	8.48326	-0.86043
140.576	12	2.2405	8.55931	-1.00733	8	2.42261	8.03714	0.01287	3	2.64825	5.27988	1.10954	8	3	8.5543	0.18592
140.631	18	3.63974	8.71024	-2.74604	8	3.23687	8.0981	0.03332	2	2.2405	5.26414	1.52932	11	2	8.50199	-0.8081
140.686	7	3.95053	8.8152	0.53919	10	4.3099	8.22164	-0.5821	4	3.63974	5.3814	0.61103	11	5	8.75078	-0.70735
140.741	14	1.18313	8.59268	-1.66434	11	1.21953	8.11738	-0.94923	6	3.95053	5.49334	-0.21496	7	2	8.62896	0.51228
140.796	7	4.02836	8.84562	0.55648	8	3.61943	8.21832	0.07513	8	1.18313	5.3502	-1.1474	8	2	8.60876	0.19693
140.85	9	3.15431	8.83802	-0.04811	8	3.66443	8.29077	0.10073	6	4.02836	5.52148	-0.20508	13	5	8.85592	-1.38997
140.905	11	1.25836	8.66812	-0.72935	11	1.02908	8.18034	-0.97031	7	3.15431	5.55051	-0.59731	14	1	8.64347	-1.85555
140.96	8	4.56224	8.97522	0.30338	5	4.31525	8.33046	1.13862	9	1.25836	5.429	-1.44454	8	3	8.74532	0.26536
141.015	13	3.99266	9.02923	-1.28454	7	4.25391	8.43291	0.4931	3	4.56224	5.64364	1.0694	6	5	8.95715	1.03128
141.07	15	3.3421	9.04179	-1.88415	7	3.1971	8.46181	0.51327	4	3.99266	5.73209	0.71376	2	3	8.92119	2.38175
141.125	8	3.76394	9.1376	0.35776	9	3.8777	8.5502	-0.15378	6	3.3421	5.77217	-0.09571	6	4	9.04132	1.06064
141.18	8	2.47715	9.06491	0.33675	11	2.5241	8.53563	-0.85368	6	3.76394	5.86207	-0.05911	7	3	9.03733	0.72536
141.235	7	4.79276	9.32348	0.75164	10	4.40496	8.66745	-0.45856	6	2.47715	5.82641	-0.07365	10	3	9.06666	-0.33955
141.289	11	4.9496	9.466	-0.50514	5	5.30121	8.83526	1.27842	6	4.79276	6.02397	0.01017	10	6	9.3626	-0.23538
141.344	10	1.93823	9.26188	-0.23605	12	2.05583	8.76608	-1.07138	4	4.9496	6.18094	0.86662	11	3	9.2872	-0.58941
141.399	10	2.79748	9.32523	-0.21458	9	2.63546	8.77836	-0.07255	5	1.93823	6.06308	0.42618	11	2	9.2237	-0.58492
141.454	4	1.74685	9.22239	1.65146	6	2.04234	8.74245	0.92565	10	2.79748	6.08804	-1.541	5	3	9.28344	1.40208
141.509	10	2.46512	9.25999	-0.22898	12	2.06718	8.71623	-1.12266	3	1.74685	6.00113	1.15277	4	1	9.13097	1.6795
141.564	20	3.39269	9.36021	-3.29223	8	3.64895	8.79885	0.25843	11	2.46512	6.00251	-1.93552	12	4	9.3144	-0.87388
141.619	9	1.46413	9.192	0.0591	11	1.52103	8.71413	-0.76671	5	3.39269	6.07098	0.40162	13	2	9.21723	-1.26092
141.674	9	0	8.97109	-0.00885	6	0.10298	8.55988	0.87517	8	1.46413	5.94706	-0.76391	8	1	9.09902	0.37574
141.728	11	2.74229	9.14118	-0.54947	8	2.09516	8.56277	0.1976	9	0	5.73757	-1.26353	10	0	8.92686	-0.35994
141.783	11	3.86784	9.28065	-0.5158	14	4.28254	8.69109	-1.94576	5	2.74229	5.80805	0.30542	11	5	9.23568	-0.56747
141.838	11	2.28634	9.1787	-0.56965	6	2.10269	8.6402	0.97496	8	3.86784	5.91865	-0.8129	7	2	9.10645	0.68143
141.893	11	2.11181	9.14738	-0.57023	6	2.3787	8.63631	0.98861	6	2.28634	5.8622	-0.05382	7	3	9.16798	0.72716
141.948	11	1.26641	9.03205	-0.60893	2	1.1265	8.54297	2.38036	5	2.11181	5.82514	0.31958	8	1	9.01728	0.33498
142.003	7	2.07255	9.05567	0.63272	6	2.09931	8.53365	0.9286	6	1.26641	5.71795	-0.10834	11	2	9.0244	-0.66264
142.058	12	2.43411	9.0741	-0.91021	7	2.31684	8.52729	0.59651	7	2.07255	5.70313	-0.49017	11	2	8.99816	-0.69346
142.112	12	3.19714	9.15707	-0.90405	9	3.19291	8.57854	-0.16189	5	2.43411	5.70389	0.27262	7	3	9.06134	0.70474
142.167	8	2.53781	9.12257	0.35303	10	2.64284	8.58021	-0.53242	9	3.19714	5.76466	-1.24273	11	3	9.09031	-0.63267
142.222	12	1.65163	9.02671	-0.92001	7	1.68374	8.52279	0.554	10	2.53781	5.74918	-1.64633	7	2	9.02981	0.6684
142.277	9	3.23066	9.15794	0.04913	6	2.96621	8.56643	0.91374	7	1.65163	5.66948	-0.51966	6	2	9.00349	1.02684
142.332	7	3.17571	9.19267	0.6858	8	3.42743	8.62505	0.21652	5	3.23066	5.75065	0.29318	9	4	9.15561	0.05355
142.387	13	1.81648	9.07842	-1.23328	9	1.78807	8.56428	-0.15405	7	3.17571	5.79141	-0.47609	12	2	9.06086	-1.00484
142.442	14	1.80836	9.04108	-1.51835	6	1.8523	8.52938	0.9135	4	1.81648	5.71167	0.68619	9	2	9.03406	0.01165
142.497	6	3.17602	9.15723	0.9667	9	2.91092	8.567	-0.149	5	1.80836	5.6621	0.2809	5	2	9.00768	1.32772
142.551	11	3.2212	9.20009	-0.54545	11	3.47011	8.62924	-0.81052	7	3.17602	5.73537	-0.53654	10	4	9.15973	-0.27504
142.606	11	1.71001	9.07132	-0.57573	6	1.69657	8.56158	0.88736	4	3.2212	5.78177	0.76361	8	2	9.06492	0.35067
142.661	13	2.18875	9.08246	-1.1933	7	2.1756	8.55009	0.52995	7	1.71001	5.69192	-0.5786	11	2	9.03806	-0.66644
142.716	12	1.40997	8.97981	-0.91996	14	1.53702	8.48891	-1.84848	4	2.18875	5.67888	0.73467	12	2	9.01162	-1.03521
142.771	11	1.29635	8.90965	-0.60343	7	1.18832	8.41273	0.46803	7	1.40997	5.58719	-0.61824	8	1	8.89655	0.30454
142.826	10	2.65463	8.99832	-0.29901	6	2.54168	8.43517	0.82194	4	1.29635	5.50452	0.66549	8	2	8.90552	0.3224
142.881	9	2.96015	9.04367	0.01304	11	2.98095	8.47055	-0.81827	4	2.65463	5.54707	0.6699	7	3	8.97012	0.68706
142.936	14	3.36985	9.11691	-1.47231	9	3.31041	8.52251	-0.15916	5	2.96015	5.58693	0.27169	6	3	9.00047	1.03939
142.99	17	1.15108	8.91876	-2.41234	11	1.55823	8.44908	-0.87783	5	3.36985	5.65548	0.29988	8	3	9.03036	0.36429
143.045	4	1.40405	8.87602	1.4344	8	0.9985	8.36024	0.12397	6	1.15108	5.5168	-0.22106	3	0	8.79274	2.04804
143.1	11	2.35773	8.92608	-0.61909	13	2.62378	8.39155	-1.57554	6	1.40405	5.45121	-0.2352	11	3	8.92557	-0.7603
143.155	11	0.91502	8.76116	-0.67847	2	0.8184	8.27798	2.1604	1	2.35773	5.46679	1.87643	12	1	8.77857	-1.14694
143.21	14	3.48219	8.96568	-1.60998	9	3.21462	8.35349	-0.22396	5	0.91502	5.33408	0.13899	9	2	8.78933	-0.07397
143.265	14	2.65622	8.93131	-1.70009	7	3.01911	8.38442	0.4861	7	3.48219	5.46307	-0.62745	8	4	8.94472	0.32726
143.32	7	0.64119	8.71908	0.55938	7	0.62149	8.2525	0.46252	10	2.65622	5.46118	-1.88826	3	1	8.76417	1.8647
143.374	6	1.18737	8.68375	0.87846	10	1.17939	8.191	-0.69486	6	0.64119	5.29812	-0.28654	11	1	8.68614	-0.77129
143.429	4	0.61759	8.55486	1.53738	8	0.66985	8.08852	0.03197	6	1.18737	5.2306	-0.30573	8	1	8.6093	0.20831
143.484	9	2.71725	8.69387	-0.10268	9	2.33322	8.1084	-0.3197	7	0.61759	5.10317	-0.74084	10	1	8.53364	-0.50132
143.539	9	3.26341	8.77413	-0.07931	1	3.52526	8.18912	2.54174	4	2.71725	5.17756	0.44865	14	4	8.72618	-1.72626
143.594	10	1.97909	8.67943	-0.44019	8	1.87775	8.14042	0.04864	8	3.26341	5.25409	-1.12101	6	2	8.63799	0.82509
143.649	6	4.32021	8.91903	0.95548	10	4.07575	8.26414	-0.6095	4	1.97909	5.20307	0.50539	8	3	8.70667	0.22103
143.704	15	4.49008	9.04289	-1.8838	10	4.64325	8.39742	-0.58302	7	4.32021	5.38794	-0.69804	9	5	8.91908	-0.02504
143.759	7	4.5785	9.16523	0.69244	9	4.41885	8.50601	-0.18381	10	4.49008	5.53322	-1.9976	15	4	8.97273	-1.865
143.813	15	3.93863	9.20943	-1.85183	10	4.25685	8.6045	-0.51146	2	4.5785	5.67841	1.64504	11	5	9.14783	-0.59233
143.868	9	0.30655	8.8839	-0.03692	8	0.57097	8.45007	0.16374	3	3.93863	5.76069	1.263	11	2	9.01995	-0.62615
143.923	10	1.71018	8.92309	-0.33501	3	1.25925	8.39146	2.03778	3	0.30655	5.53208	1.12001	10	0	8.81574	-0.3745
143.978	7	5.22772	9.27523	0.71163	6	5.09601	8.58892	0.98638	4	1.71018	5.51087	0.68332	10	4	9.03723	-0.30278
144.033	9	3.50395	9.23297	0.07096	3	3.85271	8.64983	2.15259	4	5.22772	5.77253	0.84079	8	5	9.21135	0.40378
144.088	11	1.63149	9.07912	-0.58815	9	1.62114	8.57187	-0.16581	6	3.50395	5.79985	-0.09265	8	2	9.08249	0.3677
144.143	10	2.34511	9.11196	-0.27478	5	2.31071	8.57044	1.3495	7	1.63149	5.69658	-0.58291	8	2	9.05537	0.35849
144.198	14	0.76244	8.92793	-1.553	9	1.02828	8.47228	-0.18789	5	2.34511	5.6989	0.30584	10	2	9.02866	-0.34106
144.252	12	0.87721	8.84808	-0.95034	9	0.61576	8.36337	-0.22202	6	0.76244	5.54596	-0.19869	5	0	8.82432	1.37128
144.307	14	1.95869	8.88357	-1.55051	8	2.02149	8.35801	0.12657	4	0.87721	5.44096	0.61135	8	2	8.86764	0.30258
144.362	7	3.41303	9.0201	0.60603	11	3.05828	8.40645	-0.91696	6	1.95869	5.43254	-0.23838	11	2	8.84379	-0.742
144.417	12	5.26419	9.27951	-0.82026	11	5.33737	8.59781	-0.84347	5	3.41303	5.53056	0.22288	5	5	9.08737	1.4656
144.472	10	1.6552	9.02906	-0.30044	9	2.13622	8.53758	-0.16823	4	5.26419	5.75917	0.739	7	4	9.13845	0.80192
144.527	8	0.49002	8.85453	0.26583	1	0.25376	8.3889	2.70809	7	1.6552	5.62232	-0.56772	12	0	8.86592	-1.18457
144.582	13	3.00974	9.02877	-1.2489	9	2.88074	8.44669	-0.20279	7	0.49002	5.462	-0.62788	10	2	8.90861	-0.39705
144.637	9	1.99095	8.94574	-0.01688	6	2.23163	8.42615	0.917	7	3.00974	5.55419	-0.5745	2	3	8.97316	2.55572
