t	000dec	irf	000fit	000res	025dec	025fit	025res	050dec	050fit	050res	075dec	075fit	075res	100dec	100fit	100res
106.173	103.000	0.00000	92.4600	-1.11308	62.0000	53.9124	-1.11797	44.0000	37.0682	-1.10840	38.0000	30.6897	-1.36801	15.0000	20.1840	1.16897
106.228	96.0000	0.00000	92.2583	-0.396620	54.0000	53.8152	-0.0255100	31.0000	37.0214	0.953400	34.0000	30.6700	-0.612530	24.0000	20.1777	-0.854690
106.283	84.0000	0.00000	92.0573	0.849840	44.0000	53.7184	1.36085	39.0000	36.9749	-0.326150	30.0000	30.6503	0.119170	21.0000	20.1714	-0.186850
106.337	82.0000	0.00000	91.8569	1.05475	50.0000	53.6220	0.511090	37.0000	36.9285	-0.0115800	28.0000	30.6307	0.487580	28.0000	20.1651	-1.74710
106.392	72.0000	0.00000	91.6572	2.10211	49.0000	53.5259	0.636530	36.0000	36.8823	0.146150	21.0000	30.6112	1.78135	11.0000	20.1588	2.07702
106.447	96.0000	0.00000	91.4582	-0.489760	49.0000	53.4302	0.633600	42.0000	36.8363	-0.864620	34.0000	30.5919	-0.645360	21.0000	20.1526	-0.191090
106.502	97.0000	0.00000	91.2597	-0.626310	49.0000	53.3348	0.618560	31.0000	36.7906	0.978780	31.0000	30.5725	-0.0819300	19.0000	20.1463	0.262220
106.557	73.0000	0.00000	91.0620	1.95654	42.0000	53.2398	1.59846	36.0000	36.7450	0.125920	20.0000	30.5533	2.00636	21.0000	20.1401	-0.196120
106.612	84.0000	0.00000	90.8649	0.742180	56.0000	53.1452	-0.405080	32.0000	36.6996	0.796910	26.0000	30.5342	0.858580	15.0000	20.1340	1.19904
106.667	90.0000	0.00000	90.6685	0.0712600	47.0000	53.0509	0.854780	37.0000	36.6544	-0.0585100	27.0000	30.5151	0.650250	17.0000	20.1279	0.723960
106.722	78.0000	0.00000	90.4727	1.34236	56.0000	52.9570	-0.434710	25.0000	36.6094	1.99099	28.0000	30.4961	0.459140	19.0000	20.1218	0.262780
106.776	95.0000	0.00000	90.2775	-0.513910	47.0000	52.8635	0.825560	39.0000	36.5645	-0.416990	34.0000	30.4772	-0.644360	22.0000	20.1157	-0.437440
106.831	85.0000	0.00000	90.0830	0.544610	52.0000	52.7703	0.106710	35.0000	36.5199	0.255300	30.0000	30.4584	0.0800700	20.0000	20.1096	0.0256000
106.886	94.0000	0.00000	89.8891	-0.439330	53.0000	52.6775	-0.0446300	37.0000	36.4755	-0.0858400	33.0000	30.4397	-0.447210	14.0000	20.1036	1.41271
106.941	81.0000	0.00000	89.6959	0.934090	39.0000	52.5850	1.85058	34.0000	36.4312	0.388760	37.0000	30.4210	-1.10854	17.0000	20.0976	0.719100
106.996	80.0000	0.00000	89.5033	1.01178	62.0000	52.4928	-1.28847	32.0000	36.3872	0.689850	34.0000	30.4024	-0.612000	22.0000	20.0917	-0.441700
107.051	97.0000	0.00000	89.3113	-0.824310	57.0000	52.4011	-0.620750	48.0000	36.3433	-1.84053	46.0000	30.3839	-2.63542	19.0000	20.0857	0.252040
107.106	88.0000	0.00000	89.1200	0.120070	57.0000	52.3096	-0.636970	49.0000	36.2996	-1.99430	26.0000	30.3655	0.727590	18.0000	20.0798	0.493270
107.161	82.0000	0.00000	88.9293	0.741480	62.0000	52.2185	-1.33383	53.0000	36.2561	-2.62207	49.0000	30.3472	-3.09451	16.0000	20.0739	0.942930
107.215	92.0000	0.00000	88.7392	-0.346080	61.0000	52.1278	-1.19997	37.0000	36.2128	-0.121950	22.0000	30.3289	1.39030	20.0000	20.0680	0.0154300
107.270	84.0000	0.00000	88.5497	0.477820	51.0000	52.0374	0.140740	36.0000	36.1697	0.0262500	39.0000	30.3108	-1.43716	21.0000	20.0622	-0.214520
107.325	85.0000	0.00000	88.3609	0.354490	46.0000	51.9474	0.823870	39.0000	36.1267	-0.447520	38.0000	30.2927	-1.30693	13.0000	20.0564	1.64305
107.380	97.0000	0.00000	88.1727	-0.919760	49.0000	51.8577	0.401910	39.0000	36.0840	-0.464950	36.0000	30.2747	-0.972400	22.0000	20.0506	-0.439570
107.435	94.0000	0.00000	87.9851	-0.624840	47.0000	51.7683	0.681960	42.0000	36.0414	-0.978120	33.0000	30.2567	-0.470470	24.0000	20.0449	-0.881950
107.490	97.0000	0.00000	87.7981	-0.958790	59.0000	51.6793	-1.07037	33.0000	35.9990	0.487930	40.0000	30.2388	-1.64994	19.0000	20.0391	0.231080
107.545	90.0000	0.00000	87.6117	-0.247650	37.0000	51.5906	2.13078	43.0000	35.9568	-1.13430	30.0000	30.2211	0.0378500	13.0000	20.0334	1.59503
107.599	108.000	0.00000	87.4260	-2.13726	43.0000	51.5023	1.23726	32.0000	35.9147	0.624200	25.0000	30.2034	0.896770	29.0000	20.0278	-1.99520
107.654	87.0000	0.00000	87.2408	0.0254200	47.0000	51.4143	0.636410	33.0000	35.8729	0.462010	43.0000	30.1857	-2.19763	20.0000	20.0221	0.00491000
107.709	87.0000	0.00000	87.0563	0.00600000	42.0000	51.3266	1.33540	43.0000	35.8312	-1.16294	31.0000	30.1682	-0.143130	21.0000	20.0165	-0.221160
107.764	92.0000	0.00000	86.8724	-0.552570	52.0000	51.2393	-0.110970	43.0000	35.7897	-1.15954	31.0000	30.1507	-0.145900	14.0000	20.0109	1.34035
107.819	82.0000	0.00000	86.6890	0.506610	49.0000	51.1523	0.312100	46.0000	35.7483	-1.67038	34.0000	30.1333	-0.665320	20.0000	20.0053	0.00115000
107.874	71.0000	0.00000	86.5063	1.70090	57.0000	51.0656	-0.854580	33.0000	35.7072	0.440450	39.0000	30.1160	-1.51619	22.0000	19.9997	-0.443590
107.929	79.0000	0.00000	86.3242	0.807730	53.0000	50.9792	-0.290660	36.0000	35.6662	-0.0541500	31.0000	30.0987	-0.156110	20.0000	19.9942	-0.00128000
107.984	79.0000	0.00000	86.1427	0.781920	43.0000	50.8932	1.13535	39.0000	35.6254	-0.558990	41.0000	30.0815	-1.89430	22.0000	19.9887	-0.442430
108.038	86.0000	0.00000	85.9617	-0.00419000	42.0000	50.8075	1.26397	34.0000	35.5848	0.266610	29.0000	30.0644	0.181650	22.0000	19.9832	-0.440100
108.093	85.0000	0.00000	85.7814	0.0858300	49.0000	50.7222	0.246030	33.0000	35.5443	0.441420	30.0000	30.0474	0.00802000	22.0000	19.9778	-0.447240
108.148	79.0000	0.00000	85.6017	0.713260	48.0000	50.6371	0.383310	35.0000	35.5040	0.0867200	34.0000	30.0304	-0.673130	23.0000	19.9723	-0.682720
108.203	98.0000	0.00000	85.4225	-1.37050	42.0000	50.5524	1.24603	29.0000	35.4639	1.11958	30.0000	30.0135	0.00228000	21.0000	19.9669	-0.233610
108.258	91.0000	0.00000	85.2440	-0.627210	54.0000	50.4680	-0.515800	33.0000	35.4239	0.424100	41.0000	29.9967	-1.91221	17.0000	19.9615	0.669700
108.313	78.0000	0.00000	85.0660	0.770960	53.0000	50.3840	-0.378910	27.0000	35.3842	1.45704	39.0000	29.9799	-1.58087	15.0000	19.9562	1.12718
108.368	96.0000	0.00000	84.8886	-1.20836	42.0000	50.3002	1.20082	38.0000	35.3445	-0.463820	38.0000	29.9633	-1.44603	15.0000	19.9508	1.10704
108.423	66.0000	0.00000	84.7118	2.03491	51.0000	50.2168	-0.112390	32.0000	35.3051	0.572460	33.0000	29.9467	-0.559540	19.0000	19.9455	0.214430
108.477	79.0000	0.00000	84.5356	0.608420	41.0000	50.1337	1.29458	33.0000	35.2658	0.387320	24.0000	29.9301	1.08069	22.0000	19.9402	-0.476740
108.532	84.0000	0.00000	84.3599	0.0399600	49.0000	50.0509	0.151340	38.0000	35.2267	-0.468030	24.0000	29.9137	1.08777	20.0000	19.9350	-0.0145800
108.587	90.0000	0.00000	84.1848	-0.645240	50.0000	49.9684	-0.00457000	30.0000	35.1878	0.860660	15.0000	29.8973	2.77702	28.0000	19.9297	-1.83016
108.642	79.0000	0.00000	84.0104	0.558240	55.0000	49.8863	-0.731360	40.0000	35.1490	-0.803550	24.0000	29.8810	1.12716	18.0000	19.9245	0.418860
108.697	82.0000	0.00000	83.8364	0.204470	53.0000	49.8044	-0.452930	37.0000	35.1104	-0.313010	33.0000	29.8647	-0.602150	14.0000	19.9193	1.30559
108.752	76.0000	0.00000	83.6631	0.855570	40.0000	49.7229	1.37046	41.0000	35.0720	-0.963070	36.0000	29.8485	-1.14892	28.0000	19.9142	-1.76916
108.807	79.0000	0.00000	83.4903	0.503780	48.0000	49.6417	0.227660	38.0000	35.0337	-0.477720	32.0000	29.8324	-0.402510	11.0000	19.9090	1.92886
108.861	90.0000	0.00000	83.3181	-0.757660	53.0000	49.5607	-0.479510	39.0000	34.9955	-0.641230	24.0000	29.8164	1.05414	30.0000	19.9039	-2.22684
108.916	67.0000	0.00000	83.1465	1.83214	59.0000	49.4801	-1.33889	32.0000	34.9576	0.472250	32.0000	29.8004	-0.395770	14.0000	19.8988	1.30815
108.971	75.0000	0.00000	82.9754	0.906270	46.0000	49.3998	0.482960	46.0000	34.9198	-1.79745	38.0000	29.7845	-1.49442	25.0000	19.8937	-1.12324
109.026	77.0000	0.00000	82.8049	0.655410	64.0000	49.3198	-2.05340	44.0000	34.8821	-1.47911	27.0000	29.7686	0.521160	24.0000	19.8886	-0.916780
109.081	75.0000	0.00000	82.6349	0.863870	45.0000	49.2402	0.592450	34.0000	34.8447	0.134870	28.0000	29.7529	0.333250	21.0000	19.8836	-0.236820
109.136	78.0000	0.00000	82.4655	0.499260	47.0000	49.1608	0.300610	42.0000	34.8073	-1.17195	28.0000	29.7372	0.323820	16.0000	19.8786	0.853180
109.191	80.0000	0.00000	82.2967	0.253790	44.0000	49.0817	0.721870	26.0000	34.7702	1.41039	27.0000	29.7215	0.514320	17.0000	19.8736	0.620540
109.246	85.0000	0.00000	82.1284	-0.314150	54.0000	49.0029	-0.705130	41.0000	34.7332	-1.02872	18.0000	29.7059	2.20784	23.0000	19.8686	-0.683320
109.300	76.0000	0.00000	81.9606	0.650360	49.0000	48.9244	-0.0108600	49.0000	34.6963	-2.35151	27.0000	29.6904	0.517770	30.0000	19.8637	-2.23571
109.355	107.000	0.00000	81.7934	-2.73941	57.0000	48.8462	-1.17283	25.0000	34.6596	1.58566	34.0000	29.6750	-0.828950	16.0000	19.8588	0.846540
109.410	84.0000	0.00000	81.6268	-0.259800	40.0000	48.7683	1.24418	41.0000	34.6231	-1.05471	25.0000	29.6596	0.893070	21.0000	19.8539	-0.246860
109.465	90.0000	0.00000	81.4607	-0.939830	52.0000	48.6908	-0.465420	32.0000	34.5867	0.428480	39.0000	29.6443	-1.78950	21.0000	19.8490	-0.246020
109.520	81.0000	0.00000	81.2952	0.0329600	48.0000	48.6135	0.0873400	43.0000	34.5505	-1.40825	17.0000	29.6290	2.41070	20.0000	19.8441	-0.0334000
109.575	81.0000	0.00000	81.1302	0.0145100	44.0000	48.5365	0.648060	35.0000	34.5144	-0.0841000	30.0000	29.6138	-0.0728300	23.0000	19.8393	-0.693400
109.630	67.0000	0.00000	80.9657	1.58470	59.0000	48.4598	-1.53024	37.0000	34.4785	-0.435290	28.0000	29.5987	0.304560	23.0000	19.8345	-0.690780
109.685	72.0000	0.00000	80.8018	0.995900	52.0000	48.3833	-0.520820	25.0000	34.4427	1.64101	28.0000	29.5837	0.293520	20.0000	19.8297	-0.0376700
109.739	64.0000	0.00000	80.6384	1.89476	43.0000	48.3072	0.774140	37.0000	34.4071	-0.454430	19.0000	29.5687	2.00127	22.0000	19.8249	-0.479750
109.794	78.0000	0.00000	80.4756	0.281510	46.0000	48.2314	0.321330	25.0000	34.3717	1.67126	33.0000	29.5538	-0.643660	21.0000	19.8201	-0.260230
109.849	82.0000	0.00000	80.3133	-0.193340	43.0000	48.1558	0.738220	27.0000	34.3363	1.30142	29.0000	29.5389	0.0996900	18.0000	19.8154	0.401500
109.904	88.0000	0.00000	80.1515	-0.892490	47.0000	48.0806	0.156880	37.0000	34.3012	-0.487350	39.0000	29.5241	-1.77328	16.0000	19.8107	0.849740
109.959	81.0000	0.00000	79.9903	-0.114000	41.0000	48.0056	1.02552	27.0000	34.2662	1.29123	28.0000	29.5093	0.279210	22.0000	19.8060	-0.489240
110.014	83.0000	0.00000	79.8296	-0.353000	59.0000	47.9309	-1.61842	33.0000	34.2313	0.217660	24.0000	29.4947	0.995830	20.0000	19.8013	-0.0432400
110.069	70.0000	0.00000	79.6694	1.08258	49.0000	47.8565	-0.165430	38.0000	34.1966	-0.659870	35.0000	29.4800	-0.998600	22.0000	19.7967	-0.479540
110.123	78.0000	0.00000	79.5097	0.167980	47.0000	47.7824	0.112670	27.0000	34.1620	1.22032	22.0000	29.4655	1.35056	20.0000	19.7921	-0.0457400
110.178	82.0000	0.00000	79.3506	-0.295390	45.0000	47.7086	0.391860	34.0000	34.1276	0.0218800	34.0000	29.4510	-0.832080	20.0000	19.7874	-0.0461400
110.233	84.0000	0.00000	79.1920	-0.536810	44.0000	47.6350	0.525890	40.0000	34.0933	-1.01632	30.0000	29.4365	-0.103260	31.0000	19.7829	-2.41603
110.288	70.0000	0.00000	79.0339	1.01426	55.0000	47.5618	-1.08627	36.0000	34.0592	-0.332310	34.0000	29.4222	-0.832720	21.0000	19.7783	-0.258520
110.343	91.0000	0.00000	78.8763	-1.36020	47.0000	47.4888	0.0713800	38.0000	34.0252	-0.677260	29.0000	29.4079	0.0746000	14.0000	19.7737	1.22479
110.398	85.0000	0.00000	78.7193	-0.706630	43.0000	47.4160	0.646440	33.0000	33.9913	0.164710	33.0000	29.3936	-0.650060	21.0000	19.7692	-0.262410
110.453	79.0000	0.00000	78.5628	-0.0490900	41.0000	47.3436	0.928610	25.0000	33.9576	1.49757	27.0000	29.3794	0.431230	25.0000	19.7647	-1.11617
110.508	75.0000	0.00000	78.4067	0.382210	51.0000	47.2714	-0.543870	36.0000	33.9241	-0.343350	28.0000	29.3653	0.246090	27.0000	19.7602	-1.59684
110.562	71.0000	0.00000	78.2512	0.806800	49.0000	47.1996	-0.266430	41.0000	33.8907	-1.18489	32.0000	29.3512	-0.484500	21.0000	19.7557	-0.279000
110.617	74.0000	0.00000	78.0962	0.462170	45.0000	47.1279	0.314130	43.0000	33.8574	-1.54050	30.0000	29.3372	-0.120570	18.0000	19.7513	0.387320
110.672	85.0000	0.00000	77.9418	-0.800330	45.0000	47.0566	0.304330	30.0000	33.8242	0.646410	31.0000	29.3232	-0.311370	20.0000	19.7468	-0.0558400
110.727	85.0000	0.00000	77.7878	-0.821320	47.0000	46.9855	-0.00212000	47.0000	33.7912	-2.19134	33.0000	29.3093	-0.684040	18.0000	19.7424	0.389620
110.782	82.0000	0.00000	77.6343	-0.493260	43.0000	46.9147	0.578600	31.0000	33.7584	0.461160	26.0000	29.2954	0.616690	15.0000	19.7380	1.05362
110.837	71.0000	0.00000	77.4813	0.725140	49.0000	46.8442	-0.319010	31.0000	33.7257	0.456400	32.0000	29.2817	-0.508700	19.0000	19.7337	0.163150
110.892	78.0000	0.00000	77.3289	-0.0749800	41.0000	46.7739	0.858610	31.0000	33.6931	0.454500	22.0000	29.2679	1.34962	22.0000	19.7293	-0.492900
110.947	73.0000	0.00000	77.1769	0.472610	50.0000	46.7040	-0.485980	37.0000	33.6607	-0.562670	28.0000	29.2543	0.239420	20.0000	19.7250	-0.0589300
111.001	86.0000	0.00000	77.0254	-1.01617	43.0000	46.6342	0.545130	31.0000	33.6284	0.456010	23.0000	29.2406	1.19367	29.0000	19.7207	-1.95868
111.056	85.0000	0.00000	76.8745	-0.922670	48.0000	46.5648	-0.217190	40.0000	33.5962	-1.11853	32.0000	29.2271	-0.533650	21.0000	19.7164	-0.267010
111.111	76.0000	0.00000	76.7240	0.0814000	41.0000	46.4956	0.833770	38.0000	33.5642	-0.770880	34.0000	29.2136	-0.923050	27.0000	19.7121	-1.53453
111.166	67.0000	0.00000	76.5740	1.07565	52.0000	46.4267	-0.841280	31.0000	33.5323	0.430080	17.0000	29.2001	2.33831	25.0000	19.7078	-1.11984
111.221	84.0000	0.00000	76.4245	-0.843450	33.0000	46.3580	2.03183	29.0000	33.5005	0.775640	32.0000	29.1867	-0.532710	24.0000	19.7036	-0.902430
111.276	78.0000	0.00000	76.2755	-0.192400	36.0000	46.2896	1.56914	27.0000	33.4689	1.12799	23.0000	29.1734	1.14637	21.0000	19.6994	-0.277300
111.331	85.0000	0.00000	76.1270	-0.998990	47.0000	46.2214	-0.117080	34.0000	33.4374	-0.0979400	31.0000	29.1601	-0.339070	14.0000	19.6952	1.20812
111.385	79.0000	0.00000	75.9790	-0.343040	45.0000	46.1535	0.172810	45.0000	33.4060	-2.09362	25.0000	29.1469	0.773030	20.0000	19.6910	-0.0685300
111.440	86.0000	0.00000	75.8315	-1.13530	44.0000	46.0859	0.312110	28.0000	33.3748	0.965350	34.0000	29.1337	-0.881950	23.0000	19.6868	-0.742920
111.495	83.0000	0.00000	75.6845	-0.819040	41.0000	46.0185	0.740840	24.0000	33.3437	1.64322	33.0000	29.1206	-0.696760	23.0000	19.6826	-0.752310
111.550	72.0000	0.00000	75.5379	0.399450	59.0000	45.9514	-1.89885	41.0000	33.3128	-1.34270	36.0000	29.1075	-1.22055	23.0000	19.6785	-0.742710
111.605	64.0000	0.00000	75.3918	1.29449	44.0000	45.8846	0.274890	17.0000	33.2819	2.83911	28.0000	29.0945	0.195880	10.0000	19.6744	2.13962
111.660	91.0000	0.00000	75.2462	-1.80708	53.0000	45.8180	-1.05766	34.0000	33.2512	-0.132590	32.0000	29.0816	-0.521370	21.0000	19.6703	-0.294880
111.715	80.0000	0.00000	75.1011	-0.563590	44.0000	45.7516	0.262090	41.0000	33.2207	-1.38000	37.0000	29.0687	-1.41691	20.0000	19.6662	-0.0744300
111.770	66.0000	0.00000	74.9565	1.03497	48.0000	45.6855	-0.339210	31.0000	33.1902	0.381910	31.0000	29.0558	-0.349190	26.0000	19.6622	-1.38670
111.824	76.0000	0.00000	74.8123	-0.138380	45.0000	45.6197	0.0923800	35.0000	33.1599	-0.324720	25.0000	29.0430	0.731410	18.0000	19.6581	0.364740
111.879	66.0000	0.00000	74.6686	1.00245	37.0000	45.5541	1.26737	36.0000	33.1297	-0.482870	26.0000	29.0303	0.540390	19.0000	19.6541	0.140160
111.934	82.0000	0.00000	74.5254	-0.875500	31.0000	45.4887	2.16521	27.0000	33.0997	1.03432	34.0000	29.0176	-0.911350	21.0000	19.6501	-0.291510
111.989	77.0000	0.00000	74.3826	-0.306810	58.0000	45.4236	-1.89836	34.0000	33.0698	-0.160060	30.0000	29.0049	-0.186580	30.0000	19.6461	-2.21870
112.044	61.0000	0.00000	74.2403	1.54032	45.0000	45.3588	0.0543000	34.0000	33.0400	-0.164650	32.0000	28.9923	-0.567270	21.0000	19.6421	-0.291720
112.099	74.0000	0.00000	74.0985	0.0114200	49.0000	45.2942	-0.560800	46.0000	33.0103	-2.24614	36.0000	28.9798	-1.31118	20.0000	19.6381	-0.0771500
112.154	74.0000	0.00000	73.9572	-0.00496000	46.0000	45.2298	-0.114250	29.0000	32.9807	0.683810	18.0000	28.9673	2.01735	18.0000	19.6342	0.358510
112.209	79.0000	0.00000	73.8163	-0.599450	36.0000	45.1657	1.33224	32.0000	32.9513	0.162880	24.0000	28.9549	0.927230	23.0000	19.6303	-0.739260
112.263	76.0000	0.00000	73.6759	-0.266990	46.0000	45.1019	-0.131790	33.0000	32.9220	-0.0134000	28.0000	28.9425	0.177760	25.0000	19.6264	-1.21862
112.318	81.0000	0.00000	73.5359	-0.851840	45.0000	45.0382	0.00553000	30.0000	32.8928	0.494500	30.0000	28.9302	-0.201390	21.0000	19.6225	-0.312390
112.373	67.0000	0.00000	73.3964	0.731580	53.0000	44.9749	-1.16783	40.0000	32.8638	-1.25071	34.0000	28.9179	-0.970110	8.00000	19.6186	2.65004
112.428	84.0000	0.00000	73.2574	-1.24229	48.0000	44.9117	-0.446790	29.0000	32.8349	0.660920	25.0000	28.9056	0.738090	21.0000	19.6148	-0.316870
112.483	86.0000	0.00000	73.1188	-1.50420	50.0000	44.8488	-0.738400	32.0000	32.8060	0.141510	26.0000	28.8934	0.529250	18.0000	19.6109	0.371750
112.538	70.0000	0.00000	72.9806	0.345460	57.0000	44.7862	-1.75885	37.0000	32.7774	-0.745170	33.0000	28.8813	-0.737100	21.0000	19.6071	-0.326310
112.593	71.0000	0.00000	72.8430	0.215380	44.0000	44.7238	0.105440	31.0000	32.7488	0.305980	29.0000	28.8692	-0.0235700	18.0000	19.6033	0.382650
112.647	59.0000	0.00000	72.7058	1.59446	51.0000	44.6616	-0.940250	39.0000	32.7204	-1.10817	23.0000	28.8572	1.07335	17.0000	19.5995	0.592900
112.702	66.0000	0.00000	72.5690	0.780210	44.0000	44.5996	0.0880900	21.0000	32.6920	2.02512	41.0000	28.8452	-2.14497	20.0000	19.5957	-0.0927500
112.757	86.0000	0.00000	72.4327	-1.62938	42.0000	44.5379	0.373290	30.0000	32.6638	0.462160	40.0000	28.8333	-1.94716	20.0000	19.5920	-0.0930700
112.812	70.0000	0.00000	72.2968	0.274300	35.0000	44.4764	1.42683	35.0000	32.6357	-0.416500	26.0000	28.8214	0.499620	15.0000	19.5882	1.06514
112.867	73.0000	0.00000	72.1614	-0.100400	38.0000	44.4152	0.968350	35.0000	32.6078	-0.420700	25.0000	28.8095	0.679360	23.0000	19.5845	-0.807540
112.922	57.0000	0.00000	72.0264	1.80316	56.0000	44.3542	-1.76912	40.0000	32.5799	-1.33508	46.0000	28.7977	-3.00467	19.0000	19.5808	0.133240
112.977	72.0000	0.00000	71.8918	-0.0130000	49.0000	44.2934	-0.714980	31.0000	32.5522	0.273920	33.0000	28.7860	-0.750170	20.0000	19.5771	-0.0951000
113.032	77.0000	0.00000	71.7577	-0.635720	38.0000	44.2329	0.943220	28.0000	32.5246	0.801230	24.0000	28.7743	0.866860	15.0000	19.5734	1.03420
113.086	68.0000	0.00000	71.6241	0.442380	42.0000	44.1726	0.325070	32.0000	32.4971	0.0902600	25.0000	28.7626	0.675790	12.0000	19.5697	1.70693
113.141	56.0000	0.00000	71.4909	1.89408	46.0000	44.1125	-0.280680	26.0000	32.4697	1.19005	35.0000	28.7510	-1.11637	27.0000	19.5661	-1.69557
113.196	64.0000	0.00000	71.3581	0.880160	44.0000	44.0526	0.00806000	32.0000	32.4424	0.0836100	30.0000	28.7395	-0.231000	27.0000	19.5624	-1.68188
113.251	75.0000	0.00000	71.2257	-0.454370	45.0000	43.9930	-0.155380	28.0000	32.4153	0.824650	29.0000	28.7279	-0.0500400	18.0000	19.5588	0.359730
113.306	62.0000	0.00000	71.0938	1.10099	44.0000	43.9336	-0.0102800	21.0000	32.3883	2.12290	32.0000	28.7165	-0.600600	16.0000	19.5552	0.815620
113.361	71.0000	0.00000	70.9624	-0.00452000	43.0000	43.8744	0.134220	28.0000	32.3613	0.803740	28.0000	28.7050	0.126860	19.0000	19.5516	0.123350
113.416	84.0000	0.00000	70.8313	-1.55797	33.0000	43.8155	1.65148	26.0000	32.3345	1.17181	32.0000	28.6937	-0.610470	22.0000	19.5481	-0.564170
113.471	64.0000	0.00000	70.7007	0.782470	43.0000	43.7568	0.115410	37.0000	32.3078	-0.869650	31.0000	28.6823	-0.428740	13.0000	19.5445	1.53782
113.525	70.0000	0.00000	70.5705	0.0667200	35.0000	43.6983	1.33513	29.0000	32.2813	0.606990	27.0000	28.6711	0.308540	17.0000	19.5410	0.589880
113.580	78.0000	0.00000	70.4407	-0.872220	49.0000	43.6400	-0.812160	38.0000	32.2548	-1.03187	34.0000	28.6598	-0.995470	21.0000	19.5374	-0.331680
113.635	75.0000	0.00000	70.3114	-0.540990	50.0000	43.5819	-0.970010	24.0000	32.2284	1.45459	21.0000	28.6486	1.42855	17.0000	19.5339	0.571380
113.690	81.0000	0.00000	70.1825	-1.28080	45.0000	43.5241	-0.220560	31.0000	32.2022	0.206510	29.0000	28.6375	-0.0683800	20.0000	19.5304	-0.106490
113.745	73.0000	0.00000	70.0540	-0.349620	40.0000	43.4665	0.512350	29.0000	32.1760	0.544690	30.0000	28.6264	-0.260630	22.0000	19.5269	-0.562450
113.800	80.0000	0.00000	69.9260	-1.18999	54.0000	43.4091	-1.54484	37.0000	32.1500	-0.837250	27.0000	28.6153	0.304060	24.0000	19.5235	-0.990040
113.855	71.0000	0.00000	69.7983	-0.142720	45.0000	43.3519	-0.240110	37.0000	32.1241	-0.850220	27.0000	28.6043	0.306230	21.0000	19.5200	-0.326430
113.909	50.0000	0.00000	69.6711	2.36053	42.0000	43.2950	0.188890	43.0000	32.0983	-1.86658	27.0000	28.5933	0.299330	20.0000	19.5166	-0.104390
113.964	61.0000	0.00000	69.5443	1.04299	52.0000	43.2383	-1.29029	38.0000	32.0726	-1.02156	28.0000	28.5824	0.108150	12.0000	19.5132	1.63519
114.019	76.0000	0.00000	69.4179	-0.806810	46.0000	43.1817	-0.413050	25.0000	32.0470	1.21053	31.0000	28.5715	-0.450960	27.0000	19.5098	-1.65657
114.074	71.0000	0.00000	69.2920	-0.212770	50.0000	43.1254	-1.01116	32.0000	32.0215	0.00372000	27.0000	28.5606	0.290920	22.0000	19.5064	-0.554520
114.129	62.0000	0.00000	69.1664	0.898930	49.0000	43.0693	-0.873380	35.0000	31.9962	-0.516840	29.0000	28.5498	-0.0844000	25.0000	19.5030	-1.22240
114.184	60.0000	0.00000	69.0413	1.10825	37.0000	43.0134	0.893130	27.0000	31.9709	0.872700	35.0000	28.5391	-1.19519	17.0000	19.4996	0.562060
114.239	68.0000	0.00000	68.9165	0.113390	44.0000	42.9578	-0.157120	31.0000	31.9457	0.169250	30.0000	28.5284	-0.269180	16.0000	19.4963	0.781790
114.294	61.0000	0.00000	68.7922	0.974870	51.0000	42.9023	-1.21770	33.0000	31.9207	-0.189810	25.0000	28.5177	0.637540	22.0000	19.4929	-0.566930
114.348	63.0000	0.00000	68.6683	0.708540	44.0000	42.8471	-0.174250	40.0000	31.8957	-1.42280	24.0000	28.5071	0.819840	21.0000	19.4896	-0.345500
114.403	77.0000	0.00000	68.5448	-1.06338	35.0000	42.7921	1.18067	31.0000	31.8709	0.152900	34.0000	28.4965	-0.990240	16.0000	19.4863	0.804530
114.458	50.0000	0.00000	68.4217	2.28103	40.0000	42.7372	0.408550	27.0000	31.8462	0.829760	34.0000	28.4859	-1.01047	14.0000	19.4830	1.23638
114.513	63.0000	0.00000	68.2990	0.661230	48.0000	42.6826	-0.785910	35.0000	31.8215	-0.543330	36.0000	28.4754	-1.37634	23.0000	19.4797	-0.793800
114.568	72.0000	0.00000	68.1767	-0.477080	46.0000	42.6282	-0.509610	33.0000	31.7970	-0.204650	25.0000	28.4650	0.627980	18.0000	19.4764	0.337730
